,value
211,51.09599517558302
212,40.791281849286655
213,67.12657808257416
214,55.488375103164145
215,95.37607934533602
216,50.21904260462748
217,51.89509253763375
218,58.77394828005476
219,65.82806755481936
220,71.32015678379796
221,73.22985472418242
222,47.60142934745329
223,52.67805501294488
224,29.565362375774164
225,47.038092234055775
226,45.913989209893984
227,72.73842093930833
228,31.686699463097902
229,47.23715331520701
230,52.6845695637791
231,60.47926846653344
232,43.570225600657196
233,58.302720384308934
234,41.73567970591222
235,43.92651559511344
236,72.36496690167085
237,48.23991919177966
238,54.27645870153691
239,45.027360707320625
240,66.18983983286327
241,10.105861773391446
242,38.1429959674967
243,41.174203968760615
244,54.34238689705266
245,63.293991434075195
246,25.282934767693046
247,57.487060044667196
248,47.64874462001186
249,48.77139788608211
250,47.85746549909703
251,22.97377806223958
252,44.395227508616905
253,15.511374106854532
254,74.30672634666738
255,50.33445266339838
256,53.327739353474236
257,65.05288944913096
258,51.94734457610272
259,31.016050824651565
260,50.740097698297504
261,44.96031302364845
262,46.46350491940738
263,53.07884446695105
264,38.62482762728355
265,46.01421290817685
266,47.68611866871093
267,66.16523297143323
268,31.183160560980685
269,67.17111419946984
270,58.65768311582384
271,46.423461494735314
272,91.40476865283604
273,85.83618830309533
274,54.8116450534721
275,55.450466016734
276,52.1093438483971
277,61.800286608728456
278,56.29214385871554
279,59.1500693676279
280,49.94150762422892
281,33.2223716053778
282,55.43133842012477
283,35.37742417825367
284,64.8965937940248
285,63.80577823401186
286,40.058433457102375
287,63.79197987567769
288,75.07125050164562
289,35.82976182590325
290,35.26299128091438
291,46.17517263249994
292,29.094120414044454
293,55.800764873820604
294,43.13439945560498
295,66.39215310746495
296,53.01237913323441
297,61.98892679876688
298,66.90582902712003
299,13.154222466551317
300,49.688684333396004
301,55.809257669771895
302,55.13036101846962
303,47.31178192179708
304,71.63535651176389
305,38.76543748248151
306,65.02637911082647
307,24.80370445953584
308,67.25797377674519
309,64.04539209317372
310,63.126486826964936
311,65.03842498058212
312,75.56863221988533
313,76.12086031641952
314,48.671996967148324
315,60.574900589846116
316,42.24217290877786
317,55.24054967849373
318,39.49147490548927
319,33.51115387114562
320,44.94631245061771
321,51.45845766821895
322,54.15409903537582
323,51.27376591385836
324,54.71517395726844
325,51.566124192453955
326,72.2425313366119
327,56.539283123348774
328,66.03886869318119
329,33.97128864531534
330,46.093811526816076
331,55.574336875981196
332,66.36973103593095
333,69.85473042800042
334,41.44816327369216
335,72.74934147011872
336,57.0959078983157
337,58.878621373700476
338,55.73697541786723
339,52.11153759702831
340,81.44767577857706
341,66.15517301240183
342,63.86534306607895
343,26.148822143643585
344,57.88985576663666
345,70.39441787297635
346,42.0006907051327
347,33.09671527360885
348,47.14530700324158
349,42.236122954834514
350,54.51053666816501
351,58.16959439870826
352,54.785093145733875
353,45.47849867236214
354,40.57322714378271
355,60.05984979720298
356,39.155502834687056
357,60.05711535088784
358,40.03928246913979
359,30.22992695983037
360,19.319375396550264
361,75.18243296095689
362,47.95302872883868
363,38.348621154906695
364,66.19165165765853
365,28.706714705496044
366,45.942739650892
367,38.509444666738645
368,62.880357897698346
369,42.29257192093855
370,55.08439118184338
371,47.753560167337554
372,60.70097535911819
373,45.47624712717516
374,55.503110363270935
375,73.6610888858328
376,59.291747349160445
377,63.55210522683015
378,58.27247779441555
379,64.45776586673186
380,52.086573774157145
381,51.75982536730569
382,52.487624264541076
383,23.493993312483035
384,38.528699109528155
385,55.12718510560116
386,58.27281946401322
387,55.1929959640073
388,51.27388105443181
389,65.0604698602762
390,73.18810156702288
391,16.484250029145457
392,18.35651680925335
393,52.888988541030635
394,17.671743740202437
395,40.7492555031301
396,44.00798857256024
397,40.750822996264176
398,70.72976722519549
399,36.08495699774001
400,25.438703330786158
401,39.99867318040958
402,35.046305913669045
403,70.48649407048438
404,42.50932304385231
405,84.50932185853017
406,73.24958815788219
407,49.58021162211613
408,48.28260574313007
409,44.00041160099194
410,40.5889759002345
411,53.636877932302546
412,48.36744740112982
413,50.505033479996165
414,51.46958343913188
415,62.32357999388287
416,69.49198490065291
417,39.219493438696944
418,61.070358010162366
419,80.10292709013203
420,48.96128624025218
421,78.99930311918642
422,53.57652711207532
423,22.915328381068527
424,47.98721571637802
425,55.826758766041216
426,59.85277915070807
427,57.362532711439194
428,43.246941237886944
429,49.919114437444925
430,74.53497704451529
431,87.311668705605
432,56.722250230448466
433,61.81191889814414
434,42.29753010011432
435,52.27753649009182
436,40.854447359146135
437,54.657867465932036
438,63.5630349542388
439,62.29562183139251
440,40.59665777131731
441,40.83543019271786
442,47.62070476096221
443,84.69260845534566
444,54.90602440575646
445,61.388560958233505
446,55.108089859620534
447,48.52277422890416
448,43.44837319274677
449,46.936427820840414
450,47.454348754460675
451,48.459680451741164
452,61.03005485607237
453,24.01413090378554
454,43.74759400736821
455,35.203420701793405
456,73.8933859554104
457,50.22712336418001
458,54.297129789238234
459,69.2979621796697
460,53.11813616040462
461,79.52660937918459
462,84.8106129818199
463,59.58974876759538
464,44.7956123360166
465,76.62476929788748
466,52.79211753469706
467,58.48117816251907
468,3.1811900936903257
469,57.41226738591751
470,46.86601713118036
471,64.23956920715584
472,50.36444320044317
473,51.546038828150614
474,43.96270641804615
475,59.65570161488643
476,33.748454581643784
477,36.21615711083702
478,46.13286088637497
479,48.546962242526064
480,43.90572060535198
481,63.41306183546946
482,54.87212537291841
483,39.65629552425453
484,72.2305366877555
485,41.2701256124504
486,33.164428462144315
487,25.472859577409384
488,66.5800435767325
489,27.7534854694395
490,72.25777293092914
491,68.692612661442
492,33.67793558010311
493,68.03497632893449
494,37.541503631104824
495,62.71920708867645
496,53.111738291620576
497,50.45452575747386
498,77.54846328282864
499,55.347644625451785
500,57.725755952712134
501,70.9826408771304
502,29.582147578746373
503,67.80752467287792
504,71.9726724986328
505,75.8571179236226
506,31.42587644191435
507,51.459704517623926
508,67.82021662620933
509,60.914491124753155
510,42.572677892523586
511,67.0322998518009
512,53.338287246086665
513,45.512330490128825
514,54.118084573386014
515,65.97998540798592
516,53.9065876877509
517,87.91364935858624
518,49.25687832018092
519,58.595938274879444
520,45.17486287149105
521,44.47000713059202
522,55.48842054718532
523,37.68278535583835
524,57.79183307541714
525,42.7717282749106
526,20.041992776695608
527,66.38482713231559
528,81.11843484807049
529,18.91166369892524
530,74.43934843096011
531,58.98328234942634
532,80.52196176715088
533,44.37991567319981
534,46.375074140242916
535,57.67476148315043
536,36.670118812749685
537,58.65072189321062
538,77.82219535053078
539,48.42912168714328
540,41.70970065706629
541,67.39605050039057
542,48.64531100658084
543,49.68512481032405
544,58.85304679494881
545,49.15715329805301
546,47.20253450551072
547,46.8331747075928
548,60.2833749380378
549,38.65370686025388
550,57.78912401101983
551,21.465008353319842
552,49.93165002582121
553,50.20710681084742
554,44.671072409505534
555,69.29714243748525
556,31.788520846249984
557,56.35540521131145
558,42.90337667182747
559,66.07045970829024
560,38.0593200266036
561,53.03160908190008
562,59.37089612998099
563,59.894908064778576
564,57.60469959797501
565,63.36275968885073
566,51.62874968517021
567,39.85395611534685
568,59.796600594145254
569,89.15494151427477
570,49.02380413448917
571,31.560416868701697
572,59.90599815569816
573,84.79326406557698
574,66.20029606473899
575,60.00453913919302
576,44.962882740409114
577,47.96111096285273
578,57.11606464753872
579,61.19465942211171
580,77.46488875268619
581,50.848782226188156
582,22.995684433624263
583,20.296970121333764
584,45.65542826584415
585,65.5243925876591
586,66.30436947534182
587,38.10318968616709
588,72.55264880677501
589,77.05550854233374
590,71.82208345803895
591,53.44042421808195
592,55.43265093755321
593,45.94023835982608
594,50.49617655792312
595,45.67235293393776
596,75.30479137873688
597,21.10238667720088
598,52.037306104037974
599,54.58286417825598
600,57.451951004683536
601,64.58644450792133
602,32.77559564519512
603,57.64308996162186
604,46.93962954159009
605,50.17779709830474
606,65.78426839023913
607,27.162768217056723
608,44.31346314860518
609,74.0547641999182
610,64.55237897423982
611,59.335843607578184
612,72.62172722022021
613,73.23530471222662
614,30.27703182386584
615,57.776670207589085
616,62.644582980931794
617,37.81934219810641
618,60.278958644491176
619,35.231108213448024
620,68.58110347786955
621,55.92365113035441
622,84.52855396256436
623,50.53146827013103
624,42.84598464009284
625,83.42183817484809
626,80.86687795920031
627,61.79326890330691
628,35.63669369718457
629,66.39135324412472
630,50.10319437263398
631,58.09538877277695
632,66.4174550871802
633,48.40076785464248
634,47.034916584396626
635,58.56987812758748
636,57.64298473915862
637,25.346994455854354
638,54.343597189877904
639,52.915510587880306
640,50.87075888881136
641,19.20771418104657
642,45.85002929053435
643,50.235485545524696
644,40.80397398221055
645,72.5917302693384
646,47.28626339460237
647,39.8391076078308
648,40.2269162417489
649,59.0448419104892
650,26.005756612225493
651,57.63477858060224
652,62.726541282282966
653,72.52033266897054
654,58.993536068348575
655,62.16003594730305
656,53.8264301604165
657,34.26536353954653
658,64.59290913797491
659,31.634856432097596
660,44.26972677807681
661,62.358478483858605
662,61.49651603635721
663,32.10211860005274
664,65.45464608423883
665,64.39961039608981
666,69.81167330587755
667,56.29504213990466
668,56.243195322471315
669,30.015872003613286
670,61.07703600842998
671,40.78036905162227
672,71.65417835292858
673,44.471135779843145
674,68.20412946356146
675,65.97736105574893
676,33.84200567305105
677,45.96599916604472
678,58.545922267498455
679,22.696046277878853
680,47.88336217649394
681,50.857775498369314
682,53.63554335084579
683,31.57474420450697
684,29.34270622029146
685,17.339113861827407
686,62.316178939529166
687,60.1259237873652
688,21.734321063289187
689,59.33825529060245
690,58.93912673103469
691,44.93167977007675
692,42.5291184231022
693,42.3618273461414
694,53.07241006170078
695,40.955841703859356
696,63.15135737566973
697,66.75329045303995
698,34.568160272856346
699,77.50608815029253
700,30.429826839063814
701,51.44923447718267
702,59.749365597203735
703,51.275892539455775
704,39.79067437618898
705,55.422169166799925
706,37.985742448517726
707,53.60033595923003
708,54.56246817914318
709,70.23004919780375
710,45.55533977883653
711,47.7854936858647
712,66.37528558661408
713,71.35396363700688
714,42.23141974098601
715,53.93292431435202
716,54.30885614364784
717,54.70172752342865
718,67.5929140204836
719,63.70753214180438
720,63.72022081289025
721,34.57963262425367
722,40.10373233993885
723,53.14466044498589
724,51.92730208982413
725,30.486880253046397
726,45.78047871330713
727,26.529053929814786
728,55.570286393370665
729,72.7051928978964
730,43.547525287695024
731,55.16893260307448
732,49.62198981692025
733,55.40548644303846
734,44.994198993812134
735,63.6062378628026
736,52.31698276435832
737,42.84749224163622
738,37.811692031782655
739,55.42832237557454
740,63.54764300182899
741,59.94231102714252
742,42.16268544530423
743,49.27124109351021
744,58.12121641154489
745,50.66967075091317
746,53.100740104858296
747,50.345416665805594
748,62.40952098464318
749,81.2193023314864
750,33.039723369531764
751,35.93706084959259
752,19.217483590675954
753,32.92629526797399
754,47.02484503560326
755,33.39726278768187
756,55.14944338757605
757,51.054695979050756
758,49.72178695162813
759,48.70212358415963
760,66.97469149636784
761,60.99003537569912
762,30.14321294631567
763,55.71619310825018
764,53.34907577129994
765,76.89231903328744
766,57.398008443963064
767,62.31168768472081
768,30.13441498170668
769,44.75774869813943
770,55.149719762000174
771,54.928519447808085
772,58.180191749301464
773,67.90197079494091
774,61.86594774382364
775,52.16376870080623
776,38.0246792224153
777,63.01029990586758
778,20.480358109999713
779,39.9584419386418
780,49.748950611370994
781,50.64585381259668
782,63.8050296623907
783,66.09958233345847
784,66.85114899931946
785,70.99136977695889
786,35.286256838036124
787,48.49045824479751
788,34.983913533416604
789,57.016109999653025
790,45.86167783625244
791,49.178248979607915
792,67.30184850541036
793,72.49892410231662
794,70.15266068193478
795,58.61024888734381
796,53.476041479027685
797,42.63787357623891
798,45.01531901722752
799,55.282380931417016
800,62.1270354799491
801,38.67772060928436
802,78.24814459318566
803,31.90659775004771
804,21.085834571203335
805,34.86240673904217
806,59.867771813396345
807,50.275421431552466
808,46.83810957634693
809,62.01817846998779
810,65.68057053506652
811,58.57829475956119
812,25.673316787232977
813,37.39294547417618
814,79.29027443379067
815,36.515359470442355
816,37.24882327677401
817,76.06115001036865
818,74.8840612286219
819,51.580750943045224
820,59.29037462260263
821,47.83565892852556
822,64.10163854361852
823,57.894583775723916
824,68.71990607716243
825,30.321575498791592
826,53.68452942755184
827,37.95254845060852
828,71.66488239077071
829,53.173199229288464
830,61.91373412415138
831,51.30313212178135
832,41.29620465089048
833,59.99354131963095
834,51.54004714532327
835,34.64543168569277
836,49.16097822038226
837,46.02847422505611
838,59.47341565525335
839,49.93934302831394
840,56.18127999948411
841,55.32884103601708
842,77.17792574599419
843,64.54137077437149
844,65.15853008316287
845,68.22382955431456
846,57.31094164387403
847,49.74838941490289
848,48.56053750836151
849,46.99188716768542
850,61.99852876546853
851,59.705625270708296
852,34.36121811064828
853,67.19515386702749
854,35.60009201863196
855,39.02103106053588
856,83.806060053316
857,40.075204903019504
858,42.98555597563406
859,42.3854203751886
860,39.71411250389709
861,51.294837612271444
862,55.73731523562316
863,40.050301008311976
864,52.77504940062864
865,77.91910443334768
866,24.182936422355137
867,33.411370081927316
868,17.976790042986508
869,46.65247799076712
870,55.84441146782044
871,67.06623120124326
872,57.976331224700075
873,66.35815218884284
874,21.16576193325096
875,54.56208231007817
876,57.45175849407703
877,52.537778355188145
878,44.9915673124192
879,63.60542042242181
880,60.96030126850394
881,60.56833107597285
882,50.994247450205364
883,50.13077563830327
884,51.7907715403018
885,68.64819702405727
886,19.48576348623491
887,35.94526795257622
888,34.90341213086756
889,76.86149013622554
890,88.26729037694062
891,35.24239750725006
892,79.41867315292916
893,51.80223069964635
894,79.44571965391572
895,51.496489332260964
896,51.10935415712952
897,40.00454984836264
898,50.64094351448289
899,56.135291685855094
900,43.03313532419014
901,47.11043367799609
902,55.04380206335016
903,62.42406357977975
904,56.30625780333702
905,37.76192189501105
906,60.7754228353787
907,58.001385991937354
908,60.58867459991239
909,70.78620555009051
910,23.812361210028072
911,40.26870058637848
912,62.22778687748341
913,70.69307754552406
914,43.52134594809656
915,53.70994779321139
916,21.240012607105953
917,60.48276573308617
918,78.52390598760908
919,68.47054385274122
920,59.80481327709568
921,58.609205373075284
922,67.69785529339173
923,61.4118571298218
924,40.451304937689564
925,55.065038041392974
926,46.39552109766324
927,43.91299421492963
928,82.10076091487501
929,64.37490471165887
930,66.14238659067954
931,44.25507281845119
932,72.89430302904873
933,49.27600528302055
934,30.550533246971657
935,64.93558500133015
936,55.875047049498676
937,52.663611635024466
938,64.28477657965271
939,49.37780836136854
940,68.71097059724467
941,54.17263683868659
942,63.38859067502794
943,63.28276205988551
944,58.5754179492205
945,26.269449911077693
946,52.1239988663138
947,86.86619965919678
948,38.457166557709726
949,70.25200274282427
950,42.909359506785684
951,53.721078430351035
952,50.91888528702031
953,35.902989611901255
954,51.82438348923381
955,67.8715989271074
956,20.022927372346814
957,52.9323528183804
958,47.751300405702246
959,37.774415424981264
960,69.86362228725051
961,13.14926542291046
962,38.083809513904114
963,48.08589163910461
964,53.57837718910684
965,64.62264106873066
966,54.61612545076938
967,61.47884197300435
968,30.491198223219506
969,52.11089615729715
970,45.16400076212953
971,60.21449387340215
972,20.692341398912493
973,88.61785463675497
974,51.608999314809346
975,31.547123863982623
976,75.54735821171874
977,42.886955699000595
978,34.324455073646796
979,70.40577178002863
980,52.046885639118216
981,40.23026913008641
982,40.42900600577455
983,75.91181250105316
984,63.68989013614093
985,69.99277555319927
986,58.138440553163015
987,49.680036594471886
988,56.958432812765366
989,66.85027735208236
990,41.37959444391793
991,65.34502141903793
992,66.24928368463371
993,62.32528749310127
994,55.11852441589304
995,57.88768692162697
996,53.46127878636761
997,45.49362065050716
998,63.67682643405693
999,42.33118142718013
1000,63.71664934476124
1001,74.6023443984943
1002,38.50088007130118
1003,41.55493462541455
1004,63.45181826590653
1005,51.22633625015104
1006,30.975361127452054
1007,50.29218260974295
1008,59.79425527452284
1009,39.72805854053059
1010,55.42441191399088
1011,57.9472141137241
1012,59.82217431406977
1013,43.78751498706877
1014,46.112589229927906
1015,23.019111918910173
1016,62.26150268547493
1017,42.57442185232942
1018,50.556997621171526
1019,53.845989494358136
1020,76.2665844394619
1021,39.42871243469188
1022,25.838637484838376
1023,35.29543971848936
1024,76.48756619454753
1025,42.55991520839659
1026,51.33105689906681
1027,41.560431065881936
1028,54.34277029410993
1029,47.21543396442384
1030,38.65197004415363
1031,59.19733290416467
1032,80.6578463966524
1033,43.99793614843942
1034,41.48407481802735
1035,24.15669912896409
1036,25.573120398977284
1037,31.059707606397676
1038,36.76198291630933
1039,58.60212240778487
1040,63.74815522442515
1041,62.75424539725577
1042,35.914355198631604
1043,60.628260193864236
1044,76.47472846117245
1045,31.840268079778188
1046,59.11570896384535
1047,70.0326008070058
1048,34.27645357849053
1049,62.45864495712616
1050,48.8824190798733
1051,40.43893189115129
1052,64.19824345655235
1053,66.3846851507286
1054,71.17941338365821
1055,58.83905063557688
1056,36.83597328176111
1057,44.89542408886233
1058,40.16940547530413
1059,41.90749542669131
1060,62.511829150040214
1061,23.376021193378786
1062,44.6938050247629
1063,44.33464257465857
1064,74.1636461273689
1065,75.5407518919496
1066,55.41368656095304
1067,39.50755521208658
1068,68.14202667950377
1069,73.35937273791716
1070,34.89816267569009
1071,58.77789201832206
1072,22.99499116851307
1073,50.91078915619363
1074,21.432091704589066
1075,42.661625771213934
1076,60.62175901261591
1077,34.55137520143873
1078,41.213878398968205
1079,80.76327160045645
1080,65.28487266023758
1081,83.40592886316495
1082,44.023495146422306
1083,48.410619747605466
1084,32.760684626723766
1085,25.498540483832066
1086,67.98267098109605
1087,81.53682207085916
1088,34.818598536593875
1089,57.59582236705147
1090,49.95150877247097
1091,56.41788134541413
1092,24.786374980828292
1093,39.58035469719738
1094,33.5009401957702
1095,54.448398472753716
1096,63.31647350123697
1097,56.96431109491558
1098,59.81511785294228
1099,77.29342993323095
1100,37.145335081991156
1101,27.885434405870388
1102,51.14989541530946
1103,67.43951915751805
1104,61.50317260142002
1105,50.2462903689815
1106,68.0009949322724
1107,15.71750491258301
1108,33.26374188784788
1109,57.192386465726685
1110,53.29507848784284
1111,50.14731089410843
1112,33.04822124901831
1113,75.55715625290847
1114,45.76557679921561
1115,40.4328957511427
1116,28.962782508658893
1117,51.572248162464156
1118,67.97701993698955
1119,81.33044516219047
1120,66.14773734897254
1121,63.68593917145161
1122,51.26358502654498
1123,46.70321060842345
1124,47.54732763918548
1125,57.025313099349496
1126,59.3201812645216
1127,55.343661280018395
1128,41.1116027432077
1129,56.68762073906274
1130,51.93693347931802
1131,61.4447938191344
1132,55.17417597672022
1133,49.901582755878295
1134,77.00258359282856
1135,45.7995175726543
1136,48.71008056454887
1137,52.42559098153323
1138,51.729881829314266
1139,78.41177004330456
1140,46.15887200513034
1141,54.59118373704042
1142,47.23071089579172
1143,61.78939461409265
1144,72.24695144789838
1145,53.082156075754575
1146,42.59253927386595
1147,64.8709064227581
1148,61.95155005618132
1149,61.29305034983316
1150,36.68685103878021
1151,64.33067469695563
1152,54.5882156464611
1153,74.39842767112702
1154,65.39339549107999
1155,23.350380386941794
1156,61.88913034394299
1157,52.55277118074305
1158,65.55964949067948
1159,36.27035346774308
1160,29.33137987049318
1161,32.658765297036915
1162,35.835218597519074
1163,53.81952727134956
1164,38.39052079043264
1165,58.22121308208119
1166,46.16602181850383
1167,41.885984687799464
1168,55.706505078963545
1169,61.32630535954267
1170,63.69069499981014
1171,59.6527604477323
1172,28.17437335057896
1173,73.32906988438944
1174,43.77910382666927
1175,24.496529733369723
1176,45.466341897876916
1177,42.0638627672273
1178,40.543482199306965
1179,46.82466871219572
1180,44.19241730970879
1181,56.07096070316017
1182,55.0389387580206
1183,60.422051581460984
1184,58.33187359164182
1185,40.001319697574054
1186,49.76430844829113
1187,61.9736785698242
1188,24.898920168937025
1189,71.7669600106897
1190,59.98618205821272
1191,49.861381605751
1192,49.695432563582
1193,57.06487475245977
1194,60.378876912718354
1195,43.53471297339216
1196,44.81772267597735
1197,49.40968411727361
1198,86.26743689663465
1199,34.5721451209522
1200,32.67568309329093
1201,49.503630526969474
1202,20.855756619794803
1203,54.75339001970607
1204,48.28303542834465
1205,42.26605936964867
1206,49.444936738332416
1207,49.687224399267684
1208,45.41565987550556
1209,56.76341550162226
1210,81.52190660434186
1211,55.57699160560653
1212,28.599008344413818
1213,26.94249987468889
1214,45.87272663493487
1215,73.52728424582115
1216,47.523311213167005
1217,57.792083509372176
1218,50.532782907367235
1219,65.80263993780211
1220,37.55069739059742
1221,63.32385774783845
1222,72.40619708944098
1223,43.66559018252907
1224,62.609707441672214
1225,49.70816465189585
1226,93.05578904087818
1227,49.303142522720115
1228,43.28539333689716
1229,60.133894702916386
1230,42.29272507499284
1231,46.26089517934864
1232,70.39483862084785
1233,45.69528713938231
1234,64.50137302408947
1235,34.969640636844716
1236,54.96022813387085
1237,59.34736366076488
1238,56.01839397183629
1239,38.42448731166702
1240,71.15369134227912
1241,41.20590950752521
1242,1.8024313444015547
1243,50.98248147809588
1244,68.04193429852
1245,55.48782530531795
1246,13.073843827840165
1247,41.14903565559711
1248,65.71063398605347
1249,33.73547301460047
1250,45.919649283803665
1251,21.436586093302836
1252,44.265694020266906
1253,58.56999141498385
1254,60.432856039883596
1255,54.57034144415836
1256,40.12961293908345
1257,58.549895035895474
1258,60.30312796294959
1259,60.04489271385332
1260,55.85734386882727
1261,50.48055766489963
1262,23.048077186389715
1263,39.72577742178641
1264,50.557754959300595
1265,39.27707477034346
1266,58.57898403371137
1267,47.46291480594641
1268,45.715074542035296
1269,47.91784982578001
1270,27.519087430562035
1271,83.34141395413393
1272,55.338677596480245
1273,70.50342392717144
1274,40.80406585305512
1275,24.477426819800737
1276,40.0248946162382
1277,54.45947592777214
1278,53.157133154832174
1279,67.35201438458502
1280,45.17689029609856
1281,54.38088777085712
1282,63.46151866301096
1283,45.91889980455038
1284,45.64838230487221
1285,72.09351900432631
1286,44.92018954844336
1287,54.98625312897367
1288,40.29256004113903
1289,62.691152751706724
1290,58.963820161877
1291,49.05355928394496
1292,48.70040162579878
1293,41.799112210416084
1294,61.86740405285133
1295,67.91787266906132
1296,41.37271227217471
1297,56.32911754618497
1298,60.202290162937516
1299,50.03855274098521
1300,37.23580856445629
1301,53.66983523999279
1302,48.90146365811043
1303,38.962971378832755
1304,81.79896683953207
1305,35.814233762082374
1306,63.88169589375876
1307,42.75433441548089
1308,64.89891856059171
1309,70.31029222666427
1310,60.572234188871924
1311,56.310440237664125
1312,54.553783984728604
1313,89.76712139946837
1314,65.5012608855134
1315,62.71565566403061
1316,76.55223145257732
1317,38.04360070036714
1318,58.51983683693758
1319,47.18124164436458
1320,74.14139958646307
1321,44.636978089139184
1322,12.52771749818541
1323,60.89469447015128
1324,29.886382622870837
1325,28.702315366803973
1326,50.75782618920225
1327,54.41709361385815
1328,52.64805708867428
1329,57.516594454040984
1330,6.018593219563918
1331,74.84339791626883
1332,40.855639027516
1333,70.12657362062271
1334,37.243677617691645
1335,42.642450833086755
1336,48.21622186296372
1337,55.02275682808589
1338,75.82637283323287
1339,34.160393977526304
1340,51.5375003452622
1341,56.1249078512517
1342,38.39671818832791
1343,72.84573020660986
1344,57.83184558349915
1345,77.48338740203582
1346,54.751652975984115
1347,52.823357555582405
1348,50.24401754071398
1349,57.11670173881877
1350,49.145927263777416
1351,44.284481410631685
1352,60.50422635813446
1353,46.90318335472954
1354,82.7267234955713
1355,28.4690071168187
1356,39.33513790507163
1357,52.50167322305297
1358,69.13069415006562
1359,57.71952360137733
1360,58.79041944769366
1361,57.52657172487365
1362,33.644229794526936
1363,60.69162158780193
