cost,demand,inflow
91.45380244662634,8.913469499904958,1.3959776929374397
94.63232166805432,9.34144847914055,1.01420833638498
90.32354231033133,9.74763699862313,2.0966237804886694
50.58124986251251,6.238327240663034,1.1599933026298355
62.48381806543553,7.763320262538693,1.7489656814866792
56.98433414311979,11.35035396863383,1.3005578249357792
59.04988299967276,7.138572737323958,1.847854162120135
90.67560901771682,7.620072773572916,1.2201227365163223
99.74673005035018,8.06082938617201,1.444598767527882
88.95801051861764,7.39323544165277,1.5546629840989188
79.38439389866721,8.022039320907929,1.446130966321305
69.06814994174668,8.178660570610651,1.6438590669076683
71.28097618255606,6.474083761195688,1.8222337901492809
83.05482181840723,5.855940777535363,1.940856771709268
59.78684822677074,7.848161104517542,1.7054157643020558
90.56621518543865,5.125392703817617,1.6029001594220862
79.748256299429,9.10397806262342,1.3153055974857613
63.549756833459945,12.903176077265387,1.3362656892121274
78.34391422175526,10.384750515142118,0.8800856708950562
80.39523862654889,8.838932666398373,1.4707005935095552
92.51510657312872,9.933134695078012,1.3047024825913895
56.24236198622183,11.41186132769731,1.4885047871859995
99.68043931262916,7.492183707780241,1.5558618052569737
53.43285628037876,8.173066596495987,1.374938800440741
97.66807549333993,7.039126509302692,1.6167172457034191
74.21683267417845,8.520014413260276,1.4886824204223894
57.546662823411474,8.98497044283362,1.6934198559187812
98.57939903725986,7.586664653381003,1.3871351328312107
64.71451490173585,6.09828872439029,1.2649231556602791
96.556981804423,5.747679961076414,1.5463448534633673
59.59513803828942,10.572385388532878,1.6669745250283996
50.71804704135452,9.937345706369191,1.2438485175015292
70.33611351760774,8.52909994216946,1.6539058102795168
52.978705246539604,8.249069732819006,1.5611979280796189
97.19970600138416,8.180742178263179,1.258772221034692
78.25443425540072,9.22271945798894,1.453448839368336
83.16316653519095,5.611936150161043,1.6429880742138248
98.59007634141383,6.291845453131746,1.7489442954409322
57.127658042904095,6.425964330610799,1.3395843245461498
91.83161932063591,11.781344015398572,1.64191797813074
51.004649787066626,9.098892809904896,1.5268596707370357
65.13888395007646,8.3785402261169,1.6366598850336758
95.37188425800858,14.13137970102478,1.4261397640896132
62.23010051996661,7.746719594982154,1.793497772593479
58.20048432796213,5.954815055462781,1.7252169084506677
60.91155252403405,8.085889050875096,1.202908156936422
51.835759995728296,10.891930425057517,1.3486722174413985
68.92969313085985,9.150794323430487,1.3102240483377
84.20767461034407,7.883895514490755,1.8805364816417962
87.49287277720036,12.175176225969237,1.1282004373695824
98.39328212993473,9.794922138011739,1.7052141631634254
74.17056094152902,4.282681220449113,1.6962382200935944
63.286809435428374,9.038361386855508,1.7174306086217461
64.86587143244536,8.599061700553507,1.5965444890616447
80.67020468168553,5.998580199529416,1.6169288039959893
87.1842124861467,9.409206484620222,1.1814677427001776
68.16860475271886,10.13784091009579,1.4879331750731764
96.20790513780113,11.60391788809356,1.136843116460447
77.86235828833014,9.404592834140914,1.2537198628212884
55.84032549494241,9.728778171634085,0.8957643649785373
90.49972367928058,10.777800180305873,1.752840292391519
83.41096293613089,8.807701036255184,1.6116122666776125
72.14996089578324,7.290982843833268,1.7883520059333298
53.32184488923815,9.1400849798896,1.2403251302226375
99.54859439656018,10.444899152520799,1.314216412805565
78.95582413855593,10.692226167752787,1.5306661874827523
86.92120980707315,7.510670276236421,1.230606037043796
71.19287510090155,9.299332636773029,1.464688028410932
94.5159964610173,11.36023944407904,1.7091666050072736
87.6175309560148,7.021439176256003,1.3830127587879328
86.13774577010551,6.154698581961853,1.5220095546797154
57.56016465377154,9.215355378012012,1.8552355099915527
74.50094489335407,7.45542887296787,1.850167411220086
85.40919648727754,8.76040712648127,1.6013804795152393
59.965657761005424,11.698029615471969,1.1947745042485032
54.927673141907476,10.574109088288225,1.584857513804355
56.577685118344526,9.61350096608842,1.503181862714792
61.44323318901327,6.5391317106268145,2.03053626372927
94.66766096610195,7.236195039879257,1.9346696232525875
97.54474777715288,6.644337375398172,1.5076436278026666
79.72306057091808,9.2459891859223,1.6389194090361086
84.01065804954462,7.743293022985383,1.1535023223842116
65.83943763886202,9.34384138345458,1.2221092972553933
65.3467909087716,7.727640997363315,2.0497625438027725
52.407732308243915,9.661744472587454,1.9462951087325546
81.06535792803624,8.309702467844472,1.5828514644417224
79.33632262788652,10.212276453391562,1.9859762795467846
86.29138734818105,13.027079088958923,1.273534027334974
59.85009402446763,9.360544319756986,1.9923433359342786
95.5856503231895,8.70868309575693,1.5748848959471016
75.78369103839303,9.428252789174252,1.0950820842686104
54.21246212723229,7.0540699539870015,1.1344357061685946
94.00262343199645,9.054194151381713,1.11643739569082
75.09209324068257,4.3805027623602,1.6231239939253537
54.89638364796645,11.945964555421286,1.7720341739752536
82.134408638119,8.470443253241562,1.2147273091106057
94.02012021138259,9.861308161045173,1.3840385113410636
60.20429376048773,7.232886275133377,1.5850515607815943
52.65698837570498,6.655834082448164,1.506250977372177
58.5493175198874,10.803666465275931,1.8393590236355952
94.59008924104272,9.694969264143609,1.5103777257751392
57.60494272414456,9.08935453569788,1.4969396401736481
89.48836188450615,6.791057499148241,1.5777950796308646
59.12588078588069,9.791671721498547,1.5826225092873167
64.45123701283327,7.267048953551111,2.0745534531653047
80.83392205924511,12.429621450443133,1.8617287755009015
74.68765066578737,11.5349791132369,1.5875026652513693
50.95053631584673,9.262314607994828,1.6296612002363215
76.55360824539787,4.949198743327205,1.1876010804901818
93.81136318191243,8.106568000648922,1.2807989149097425
64.75741097952786,7.68489169054204,1.2894469094436452
75.01289262572824,8.985470093429207,1.5057413697539
90.9649351970264,6.627962838548621,1.3889288130104842
87.71037792316093,6.228043597510563,1.7917114476684572
77.97056782265602,6.561450812818193,1.3948562250117176
64.39835684636152,3.990943019031164,1.5314580741937782
85.6138830744766,9.323618476696764,1.0881582700973906
95.69228142207015,10.696845139870039,1.8145745488817808
62.212092079303446,6.875660126434317,1.6989789571529028
54.133578963169,6.595138901723764,2.0184134367160307
51.143440518583205,8.308727043143117,1.9801589359209184
76.68356421596835,7.285202049995018,1.8244108461147506
56.07249628293791,4.007483811460193,1.5443271187035115
89.131591927018,9.30697044167642,1.209240327619609
64.54149003468535,6.149826238469212,1.2963282085889787
84.27313904889436,6.769941891795899,1.4071583217747103
77.74391796674301,8.72216053178994,1.302883236823602
99.84964626638117,9.677909006004114,1.2159430710389432
54.58231971978883,6.38883069914192,1.1693385361074993
66.67633757459546,8.495680922090697,1.7009569421989656
64.25630921498507,9.232481203128023,1.4125116286223303
78.11225100344573,6.938934352554385,1.703386890682195
75.59613604335368,10.911535830990374,1.639364697009639
94.28969194244502,9.516649220792859,1.5770042961577906
97.44417427804444,7.28956654537851,1.681403190483651
61.34568974460045,6.0136219085828415,1.7480252962679121
76.44002144363394,6.857759170403852,1.1322036469783232
76.62225872605056,7.695696827003125,1.9202849374873587
62.55270868289852,10.982724995857904,1.3684870990075768
82.68900316815106,6.290141195022404,1.919979545391111
57.6957865942068,9.660173295926604,1.6962356155189884
56.91610283930173,10.999112977288775,1.5387912957439749
88.06904485086645,5.305478005935896,0.935757532602527
99.12606206105983,6.53779024285784,1.5068648614624467
69.46182609821837,8.147209398788846,1.7294597680897041
65.07295480842188,10.773051985586724,1.50912568458591
62.38909041244649,10.41066689762079,1.6174032451406606
95.50394069702116,6.578657176832675,1.1406122477770522
57.13166337515517,4.427388769330568,1.0016476599287025
87.30402857673818,8.29355094965546,1.621402667871728
74.05679444659866,7.247666147316473,1.4628928159402121
67.78067726669937,5.923518387270552,1.7171298707057898
67.26537661195253,11.57611063171222,1.2195466175972705
65.15471536873343,10.389390605445323,1.4952965893410197
82.71151494775268,7.692024018978872,1.7468993212249282
67.89680877541502,7.69823290223692,1.472797198344529
66.57055483335829,7.777285947467719,2.034359449386513
75.91730503897635,8.554138420964168,1.075440636562621
55.8845071854597,5.040278260065287,1.4010668199079932
62.147745623408625,8.502743485773353,1.3844636785460533
51.516714564927184,11.286137683521941,1.4402507759801582
77.30791589682941,13.77430847109665,1.698871941941786
91.7304818755776,9.976327549354076,1.6772872574401076
96.86705994388319,5.7900907858388315,1.6738837316239414
85.89077409536536,5.630977376320617,1.238547344774123
68.22937503899657,8.933463420984104,1.3262425439493877
71.55051008204983,6.656982842507292,1.6405344169695837
76.66419435633662,7.57886779192638,1.4777958343944209
95.62979549541217,6.667085267645091,1.316902171019879
88.30572520463522,7.965917810572071,1.330781014964798
76.48223572298559,7.654694386856077,1.7466623932893532
70.86670290661108,6.86123648050174,1.8046032125240932
63.22588982206043,8.906897718361416,1.2679511581643454
70.6050818895181,10.814538757127522,1.1814543604921934
70.58049192910937,10.890695332100558,1.6196923605611633
66.03111643286056,8.207843632239639,1.5008382257356325
67.94694899867633,6.339771505109247,1.7605805435073845
81.50331380265591,9.789579475103485,1.4797054566043129
50.65961299962812,6.282900048100428,1.2058942825726084
89.7119685158024,10.636499421692928,1.318437212015064
64.9372586480753,7.90412293119009,1.4129354110523953
69.5148384401922,6.950607474683281,1.922404607433545
94.94004916269435,8.90440464385419,1.2056436530263193
64.16639792020432,7.419088432073131,1.1583324774788715
57.547999324937834,7.996962207665438,1.320018039014252
97.74188960257152,7.0801247133500915,1.4692599742648729
53.38923652602957,12.362729950757082,1.7203933224855879
64.26892431914355,12.793516760007735,1.6672957723474164
82.65911475908143,8.758829610721257,1.5454303806115355
87.07024525006082,9.255613383077872,1.5799347586532952
86.7593609635484,7.66372465975962,1.6770372399455353
92.65172515461583,6.538830125388938,1.3643490554622708
52.44051079167788,10.31580581908663,1.519203496293506
73.13659231368791,7.629758701938639,1.3640968162936788
72.43450184175785,11.420627483613133,1.4253892476712864
80.67990238312191,5.931571434259973,1.3494304931922128
51.16829116886834,9.51291927516559,1.532921086165472
69.82009212448514,7.704432069577828,1.8598639600554854
67.88366520072105,9.776613910468601,1.960628867029119
62.77390230263146,6.410833103169106,1.4290742531718434
70.76233549672156,5.015995794974218,1.4578035291499754
61.666190525131924,6.724876449571561,1.7249057021417722
69.70300640006576,9.837832319222485,1.6773104117071735
53.427996704195,11.150764317107289,1.2751960667147304
61.1579655813371,5.982563341038492,1.4423942998635442
91.77001598363447,10.592040067280662,1.4133873321598136
96.07766652202275,6.3121897977777355,1.565705569386022
81.2860956861673,6.436657615347346,1.4858508000941026
59.80879649588356,4.403724424998501,1.1867808818456407
80.3649785392733,4.865419612859025,1.2528036219203595
51.55746763592627,8.434648009321618,1.8050531099096336
79.73717039521861,9.029029174214775,1.5954920427273882
56.65951031442426,8.737404974572849,1.70832399292255
77.55811298471944,10.469485528283755,1.4624887377225582
96.39746252435592,8.55166139812209,1.4400303736023534
94.36205595838511,13.268704306023128,1.2692345931471545
53.30579357899548,12.906674343177217,1.3396669205222003
74.86606391140216,8.736175272253691,1.6110285318655986
79.76467518257373,8.527112529709152,1.3319516337800135
57.40173551127801,9.386747168309707,1.8387956885497219
53.64319092327382,9.744253826605734,1.2400015108813982
98.96879803713372,7.116932050396208,1.426746714675933
69.661733353755,10.090171511990885,1.4844400656396273
77.55074302224469,7.451334703891783,1.5412297213186517
87.17137993410329,9.629658848980181,1.3579471479380374
89.95288490730744,6.82322009467202,1.1746626415468424
50.86764300646253,12.109905427372645,1.973879288906617
67.60556235314681,6.540836217029029,1.423068282523228
55.103866513750326,9.217765703617573,1.1306683718907427
50.8145583448031,6.819314758931538,1.1666246389399932
57.56249441284799,10.092262727536351,1.7078613843838664
84.89930633368603,6.777325053260464,0.8589412694700567
74.79823494461192,10.606598847466131,1.9257414474386134
86.27547673384784,9.89601933208201,1.9533927437571932
96.20155125871273,6.223468143965766,1.5414311574660986
63.62515783597701,7.575526648419873,1.3254027242453539
76.56639336011683,6.791272399440194,1.6722328266376443
62.00841667594627,12.100664143938298,1.6636488924399544
97.57181474789829,8.422199063214839,1.3935563306293568
57.77612601146762,8.2816092511439,1.501060406000405
85.91916959468267,8.28883247598104,1.4168593196717645
72.97903593731465,12.45084421412573,1.2689887942690778
80.82654562529066,5.979064218539476,1.155131357098215
71.00447263299927,9.135761696344193,1.4836718286268298
91.22426153362501,6.760108673159136,1.7962630988683155
87.6707557530332,6.2404959434440315,1.3226074462162696
83.42326141462733,9.39221245483815,1.4023848301988966
73.59286286991366,9.918996342153035,1.4737990700998038
80.36157255354951,12.346196999388761,1.2239443717825134
86.90851991988286,4.460857605811445,1.9152026444698418
65.21628939247327,11.251207436491887,1.7679479628624772
86.84005962259485,8.892759996804092,1.8754592655703861
70.28313824567587,11.014290246097795,1.7844840572485152
70.84433127933075,12.357179556993788,1.4354835161807284
91.00713824808794,5.913429921651584,1.0630002121669153
88.84375418238557,7.33867013192884,1.6852844598106151
87.4543881557901,9.616427545316512,1.6863785750461997
89.81809057206809,9.75159271946778,1.158932742146916
74.15080292637217,7.308414664980757,1.617624900356312
94.55899839397027,8.823294039440132,1.3598411536354797
51.48103710696516,8.404070021811709,1.471699478937769
98.85759358895879,9.012232792512652,1.4038709292573284
60.44473531210867,5.937485205734747,1.1218406028962722
52.314568236684856,5.979174882169685,1.0270289729533708
86.65421770085015,8.443207866405999,1.4276027204221018
74.55489319667693,10.02694931011074,1.4932379960503166
55.059403962296955,7.563044082529851,1.7396439335714906
98.28579424504915,4.092563858941437,1.7691054437814442
82.95738992264215,8.393944527763153,1.3955646749959523
83.34161923915772,5.223802653071994,1.5892949872574507
89.5184657702111,9.99436163667223,1.6923959070191934
75.0337146065827,6.723702393676972,1.4788695269393075
98.88849015846415,8.76912029564345,1.3915430897086782
90.01927652832937,10.780608550010367,1.5463056534396866
84.44497522853976,10.19912822289321,1.7090576286824566
67.43073512563373,7.416463197953886,1.764496971689164
89.19320502554167,6.6174034201836625,1.7061498555517134
62.919722978807215,10.005974561215334,1.6660551391955356
50.574892675797514,8.974537953265806,1.9875233600549511
50.4416441226254,6.36858352787563,1.7632581171177075
95.61776423456972,9.243146950337154,1.7792538554795534
62.32693019186449,7.902378557742115,1.5137325738237275
73.3179497952005,9.717865713767504,1.5098383639133335
59.75630722108229,10.283605718903155,1.8382380273901735
87.03046286976334,5.472426221002342,1.526660970853934
66.63994339583428,6.956693721185621,1.5833623549525497
58.28772748948382,7.123139983894006,1.8977972995740342
50.7036342022671,9.667299909259688,1.1349789794883127
85.17595265167523,8.389856508752025,1.7128492083218516
90.56594564192224,7.264251066831232,1.5862288868072116
61.111153147801716,7.768208755998154,1.8025933182637017
93.23960519463034,7.050726562339159,1.1933659625092288
74.83353862392278,6.5715133538855035,1.7981077925072702
67.24118870796772,10.392725245759317,1.5379375329366214
88.44243275366858,8.838652905776824,1.7853720067630479
87.79838442956296,8.58379251382289,1.7702812262666108
93.3625591129846,10.468576826888905,1.6114288925673617
99.05505614466087,7.459141176357,1.5074934703718164
88.79047998665567,7.150565799895206,1.1179710956785511
67.85267199973731,11.405740372495544,1.4738982264566274
89.66095612682021,5.728606558788793,1.2468567894323566
77.28036554069512,9.558058554297034,1.9334016514730408
69.98443036411841,11.331687412918303,1.6069126015906825
90.75334261297512,6.124455874917504,1.5163277035609688
88.4226031942541,9.396553947729185,1.2472712987875774
72.03248316071016,8.735209304655662,1.3885460319524123
64.85501111076204,8.296732841268758,1.7579712424988392
94.70889076155022,8.377235338841288,1.6483661999784116
76.98174183329743,7.405041517384619,1.5670847538745305
86.24821630613542,7.403596582682724,1.207985577143416
60.31556556285379,7.406448115551267,1.479612641147216
93.58912047212087,5.6978929140254575,1.4948942060565107
53.19221370954706,7.249898168334999,1.6878616378060103
62.21392647074807,9.816851751515474,1.377457372324745
60.813834236294014,9.388583012863185,1.5382602811521278
91.10387011842406,6.306395697236183,1.085507961402269
79.81372031518644,8.726976905958118,1.6547520969595801
96.58188344209522,8.910302580986997,1.099869078179986
98.2021208124682,9.224261325686518,1.7158635192492748
85.70306994440801,7.268269448955646,1.36581750430218
80.12534294624484,7.48887687506069,1.3397292827258354
81.13675197495638,6.8966225810254205,1.0353914507979214
86.14988419760112,9.477401292836905,1.7703989885027154
87.04933464082725,8.427552349116539,1.360920035472573
61.175998103510864,6.7924672611267205,1.74661807735075
86.5411891917218,5.377472007369946,1.5529525855912458
69.73744024743725,9.62554421467982,1.4111986852416454
53.31197873157995,9.324366055313547,1.1384645440594874
84.9960221616868,7.16307412435702,1.3245057658305557
57.25685814435926,5.826454941647389,1.335238892153057
84.59861281203277,11.15388034423193,1.26255337719417
81.03743864367377,7.526628735510665,1.785644005443746
60.68691025092928,9.680887793997213,1.2061957621935664
78.62906463450378,8.009207684673342,1.5507333615402508
75.37250017267421,9.50129223649412,1.2852065108177215
91.72237901759513,11.651357194907032,1.3529836644160924
99.11776129362414,5.819599862172117,1.4177930005104629
64.11234924973294,11.687618060509744,1.462583461516206
75.1404549004429,7.810296093618603,1.1510300771063706
71.10465606825424,3.259972498571761,1.6820171558183592
85.76695982177642,9.530033080348295,1.8213444669513819
88.95443379322481,7.047819562965862,1.4939364355945506
50.8672643167451,6.550030570389127,1.1980326127955114
66.21558953397175,8.18951378717149,1.2798371689860493
77.00901074691728,9.018864881451607,1.8153839909239262
85.65846545610538,9.23722776230254,1.3739991437253805
94.30449884035707,4.597235823009033,1.4536663975611999
79.12490255382022,5.3191874752907395,1.2419094389734426
60.54896057155506,11.730958548870708,1.916367550834221
80.16683896008568,10.371515855286116,1.332964072252526
96.71245889453016,4.237003239005204,1.8307097719245131
54.245705773082165,10.06060291955782,1.3027815698355285
93.70722448955715,7.993476097775293,1.1533576278391982
57.774610817367865,5.444449226000384,1.9755394945601232
96.31110352993822,7.696306278337652,1.8353172714473358
64.10432164045712,8.46586571415595,1.568375357816829
64.6666907351728,10.007453386104821,1.3067672047045622
78.24556871779254,8.062005904359555,1.1697030101294716
61.72845489232789,7.61363563948717,1.6596498059551341
55.740171727640146,8.368317112182154,1.3590429658576162
86.40451875993949,9.912675372128044,1.3480702270118652
88.63405565323457,10.375892076016383,1.453311767879483
79.95377976751837,8.753609355894652,1.5584575185268739
82.54946307074773,6.6056311611328615,2.0538264995961693
62.103709541718274,11.032394440078717,1.2305777802043365
72.4904741469002,7.288570625558525,1.2782212961068342
93.6232526634927,6.722714330938752,1.2783708525054664
99.06074822606769,7.3341218936053245,1.3038301401931183
69.78332354205223,8.865654836402477,1.6301797658604407
76.4031479803842,6.966487094246888,1.7895132778243097
75.24349728521176,7.5960788384145435,1.5803650097689832
96.87785798671271,8.0303401929228,1.5059455404676414
55.47601613117273,6.558676050336656,1.8832853915502832
56.501558365026824,6.891495522704071,1.4553461690863683
84.20739135269467,6.027478521990209,1.290540354728697
86.2877187186215,7.442166935854417,1.736396683242354
92.34637341749982,6.934781827781695,1.2615313239863237
51.67229659331925,10.075155357188205,1.3974779511911017
87.5269319883891,7.770103209109838,1.5011543742893274
93.18261766643566,10.829902480492422,1.492416475123239
99.39248328575312,8.265064769674682,1.6630466994703104
97.4738747343357,7.913121138519401,1.3752027572733638
96.12130859313503,8.837230019772578,0.7802533799443365
78.13982753252287,8.566858775820053,1.1103187226493128
97.34655440092811,7.222809953449243,1.640479873019824
70.75615914792677,8.463562355684449,1.5733163413356863
88.24645547131735,10.290125256185657,1.664853067715585
65.25831491564493,8.411319619994348,1.3166992503314983
62.359618940091124,13.29876319022102,1.6743055675563123
57.96662193122193,6.902945496908925,1.800955440863643
64.31002526633654,6.566690177719665,1.5343497264116963
63.38448793412664,7.035483912637014,1.8665706161399207
69.12728303516738,5.752391798685584,1.5548427767939301
95.2538317219543,4.783614725172778,1.447835649259715
83.944806680145,6.784689569735982,1.5548283558876945
82.26508194156798,11.827705684430917,1.522649809131732
70.20546569237038,8.599240976622315,1.763139187783171
99.41757090055243,8.437486416808063,0.9116152632109669
92.29403464736359,9.962756824616738,1.1099780538942843
66.41216844420255,5.791249374836614,1.6321280021534963
85.36060877684727,8.328107599462058,2.109068551621448
50.703704911638226,11.590310675445188,1.7481178219417135
76.16034083761038,9.098158646484434,1.7123190613406523
55.1725244960505,9.146572555027582,1.1490850553736087
74.90719083586094,9.809342373746054,1.09887955968938
59.668266954641666,9.28368305943206,1.4767502487239141
86.48615200149825,7.384651613381878,1.1958242287889762
64.35643588721618,8.23349666401159,1.2923000850743376
90.84503102598464,7.990463185250071,1.7088191814075673
52.950929981491576,8.335233130757352,1.2926532222011038
91.60273615748173,9.979774990800411,1.6365751945056826
84.43587761974545,7.835632112760562,1.4541516864304953
72.56587954840913,9.639864660341908,1.5047291263418443
84.74400704306345,6.152207924151625,1.3811008622616654
60.91193656817285,9.741035618412745,1.4393555692470696
50.6309921883492,7.661662284589589,1.433170259884507
98.3429727399459,11.577717704842776,0.968561177903015
68.38116775558115,7.286169830008334,1.1628560219551152
90.61929862305412,9.198169577747988,2.044621035961416
76.85986291215332,10.382703293331057,1.736969969773441
73.87329052851007,8.525676187245917,1.5810875515858
60.42636718653628,6.435151735857525,1.5972210392592248
86.26026854095191,9.437655528397926,1.4231253737991807
71.31260335322165,10.106850518712138,1.078334150806457
58.24533710796068,7.568732778796006,1.6673672494762424
58.99978588048772,6.926040089817779,1.5143228011013876
89.08892186005579,10.38125823878487,1.5187950214488872
73.74028635056182,11.36209108231848,1.9428786426314713
77.0158055529226,7.470697083562729,1.5430789808145677
73.03734728743211,7.024624369736009,1.4165426452641645
85.04312457153904,5.988802196371597,1.5302896674883524
89.1333410681696,8.758852835695976,1.4842480936580247
63.88393953625666,9.931767149113274,1.2242725901039433
77.23706691277435,7.242427240251578,1.5498353068080755
88.01936086607341,8.120084066152941,2.0340175852625073
75.31914583941798,6.677154790943036,1.5262954713211556
93.91522996931992,8.510711366350877,1.3578430415483724
86.85915963009874,9.51365272979151,1.57682636409919
53.527890628586874,8.8238412210295,1.297994496698692
81.44505118595208,7.5210201317269485,1.2305922545099692
86.17201581904658,5.889718417247445,0.8158643957831492
76.97502130231398,8.079644267118308,1.4456562774448174
65.1103641001884,6.294613789380785,1.583731532429831
75.40658076623045,8.294361310760378,1.5961870056509841
73.39765416460546,7.844336927440508,1.3066530140910386
75.4173085716966,4.107423204648969,1.4354563963440607
74.1216541468803,9.58714670974923,1.8019924671994727
51.710098028622504,7.916191914264724,1.5297781563736985
74.63788716280797,10.049880582982034,1.8678625762770946
88.27234297985024,7.875039190382267,1.6445388099666411
97.18139128963398,8.588333008132514,1.1452809957328753
89.43379787419252,7.778549533277578,1.5315820857265523
83.84949940324248,11.380632260319858,1.6371391904463712
93.15902467510395,4.756776934571077,1.0065333025249696
80.95969258076079,6.656440389689591,1.5183728698706398
79.05813725000036,8.954511621660494,1.6945980679427097
73.98333403873298,6.241217344629963,1.3246990455238385
58.75123079244952,7.121075000885163,1.5815824110491665
63.86348098346506,5.78060231331185,1.6279536298714166
66.96111912822272,7.065371115679374,1.6610728216915545
73.84870110495856,7.0576963244340805,1.31858687727523
66.07435682891108,9.676630352611612,1.4849850059604384
72.62808748428009,6.640242327150602,1.1589453040292765
52.80739959135583,10.842559623962318,0.9262171665621073
65.91268988681666,7.211722877949411,1.6171919166752409
84.71097575234558,12.639670990232066,1.743113138837461
93.20789893514993,6.821034011516478,1.5580248988824494
75.06537570626776,5.3836648317600595,1.584215544387072
98.23962838892521,8.927371145949703,2.046083112535094
97.99203281375537,10.485779969094429,1.137178278327048
70.14059090027621,9.344637408650183,1.0032881765725934
62.16312875263622,10.485474291935725,1.580139091664261
70.37900740251769,10.43405318019752,1.516368237055199
61.331184028242575,8.37933261224595,1.9508387653469956
91.06702066556275,9.783741782567725,1.4343007073305487
90.63340463786687,10.114628703455157,1.45009887478864
63.97087714425675,9.59283777573056,1.4691067053290838
99.01149383317795,8.714067752728393,1.7212908869032095
86.42498067805286,8.905682337265471,1.360249059256886
61.31457861978247,11.737705644926208,1.4544741193313993
63.8173458624979,12.063793973254402,1.7623056487693203
88.22451327046294,7.783043950899635,1.5579308679405017
65.5642462821244,8.776851957995243,1.4415580039467881
70.01143452831826,7.863758624941612,1.2898263270333326
89.89499259477455,9.457904017591755,1.4565293041642493
90.51977932451561,6.098675204115686,1.119004918175969
75.1877271880278,13.47850774225438,1.3539070917671536
77.65478344483708,9.875423603903082,1.8334039928331525
71.06001044011771,7.740894704127363,1.9966411079827415
76.01862762478963,8.697660112027025,1.990134696942712
51.061227078093,8.584208191383604,1.644086654758231
56.39919782306958,8.562414527692656,1.865124472480061
54.22986571466279,9.648595295987713,1.313995132411415
