,value
297,85.6584353598047
298,75.86166156953401
299,96.84840960130633
300,139.20522967419865
301,49.133712710531654
302,88.34122411888568
303,124.93779913003215
304,168.434114664007
305,84.58722488878281
306,30.68471118364635
307,76.04341398872774
308,81.41863390042624
309,56.29028401623881
310,92.12426697280144
311,140.74885351794612
312,42.36999238330751
313,77.11453503722058
314,69.61774924600864
315,85.41425670827205
316,71.74476464589709
317,60.829962916603826
318,157.7359830499682
319,76.20624487809894
320,132.2581496269773
321,135.27192798626712
322,66.93833271627608
323,123.4767127790397
324,109.19868388462103
325,130.1452111267631
326,110.72324799481639
327,46.87328725257542
328,133.7737699964449
329,66.83577457408788
330,100.23079248793921
331,95.69776821949972
332,134.65543525700363
333,53.313967282925056
334,93.0985432398609
335,46.13175699408843
336,79.57844416115995
337,79.04083508195818
338,31.96585624543254
339,120.30382936643718
340,58.26304004956917
341,77.27901489894748
342,87.06834150824125
343,87.29975524687482
344,82.55270614881654
345,105.66297358953392
346,104.57019190623505
347,37.35769917044246
348,70.53336746093177
349,122.59213444072265
350,85.27427622138009
351,122.7771306875178
352,160.03114265409607
353,148.37042284786392
354,34.74608395618134
355,55.58243757946393
356,20.0
357,58.169016922000296
358,94.95780364010709
359,65.1456440662022
360,101.77101556588084
361,39.12687302563471
362,116.47855049624528
363,82.21384935517105
364,62.51031707109409
365,46.805597234518565
366,92.01651174410308
367,70.10397279822396
368,94.3983076674618
369,106.28114652267254
370,48.97608643662263
371,62.99434947586156
372,63.7694624359421
373,38.13306724483477
374,78.90453106599215
375,86.4934705580761
376,119.07524524810688
377,52.98684641859777
378,116.48567206071661
379,92.59888089468951
380,43.1782165964964
381,51.73830119945136
382,77.87021585273571
383,116.40466797267993
384,138.31207534367846
385,105.58059064947284
386,113.65783315285071
387,114.46045397744322
388,116.41472590455624
389,70.14168115100108
390,77.29120346912697
391,87.73784476535782
392,74.62941289432047
393,124.20401237817175
394,42.5371739935879
395,59.70667556977521
396,101.43441982711947
397,91.05484709554395
398,57.48714869591017
399,92.81897598515575
400,20.88042361386674
401,64.9803273441532
402,91.68646303036311
403,54.68735572038344
404,86.56031531607775
405,109.60208055476441
406,58.33309636305344
407,107.69882927008415
408,56.434022335124354
409,58.573147301277615
410,111.89414486039716
411,96.2047591163052
412,58.980434128143855
413,64.15057126104266
414,83.85150564107568
415,61.41511704748607
416,65.80266565482681
417,86.28564799614239
418,116.12148535421392
419,125.57452569951442
420,32.20892733060538
421,124.36017838572604
422,114.17535101043785
423,113.6608649693757
424,33.2939375759371
425,138.06727578410977
426,98.35455194435106
427,191.53055932311844
428,33.06711356334081
429,126.77253354780201
430,118.94457416024485
431,90.2354116498208
432,54.68800480833356
433,81.98903680953656
434,106.51140119332503
435,41.98763843175581
436,132.983733377309
437,86.86283666451783
438,65.64412117411155
439,126.85509042170773
440,139.81120856874026
441,77.76350279372737
442,97.63113398530373
443,50.52853183756485
444,74.62974507032092
445,96.03456417104961
446,60.42113981471339
447,68.80796320503873
448,58.25562068987287
449,68.29455998159465
450,96.23094603101153
451,171.31282998058478
452,57.460854759889344
453,57.55098649035403
454,58.923603442517354
455,121.81757610240089
456,94.48105777739013
457,112.28512388616691
458,127.33624475094295
459,101.27112807744585
460,43.830911761845144
461,35.51849070503252
462,74.26159653540682
463,98.93687377475918
464,85.23082838512069
465,110.72458227988429
466,75.92938936084015
467,96.10067410010565
468,60.86739135302396
469,129.7341214395452
470,20.0
471,95.51144262826884
472,67.36998192494458
473,117.99938851201209
474,140.40311522386637
475,71.5098524987044
476,86.96967129906234
477,83.27210819575998
478,81.8894353382323
479,106.09354262550465
480,111.35587830810391
481,79.54274619148603
482,112.27764164617699
483,118.08906548702839
484,48.24035957604021
485,53.44860254024236
486,61.91073050867115
487,85.98908030375624
488,59.040202559354896
489,126.35975368799683
490,155.4008653098329
491,90.51512607570037
492,73.19944980002217
493,129.67181484381615
494,111.5564100451623
495,74.20084932669191
496,74.06449784433491
497,78.76618719549306
498,84.02528183632622
499,58.024453974265114
500,100.40356303877763
501,109.81380121604191
502,115.82474269970943
503,77.55853282576022
504,45.34006773960734
505,136.43062012419654
506,60.315376101558684
507,144.2054248531158
508,47.541317394252324
509,55.713597145049
510,98.52512949711772
511,66.20461259451457
512,118.41771032608833
513,120.24624990547511
514,73.07556711860315
515,133.40663920399896
516,20.0
517,93.87749571257089
518,41.43089155182987
519,110.9090714690712
520,88.44391302921241
521,52.2828594899561
522,174.05566664485568
523,127.91921434708902
524,46.81726223056786
525,89.37995109291012
526,89.11865833885554
527,79.63537711992724
528,153.6577669217925
529,117.97569362270762
530,100.93935078989813
531,90.36661989373349
532,108.09453817636555
533,38.309088876725944
534,71.48318530649942
535,33.22533038962777
536,20.0
537,44.22621468193375
538,71.80350010307295
539,87.22533736761201
540,83.59901948129504
541,58.296463323159784
542,131.11682625314734
543,51.607341641109976
544,58.32626625377635
545,93.20662942899413
546,130.49722215238535
547,33.60866833947216
548,97.78250662997254
549,113.58759756447321
550,85.32436444237183
551,20.0
552,125.92555202145662
553,92.71145487534402
554,76.04305547980934
555,41.97712161662027
556,56.79741651891399
557,25.597329711547026
558,120.90127141000477
559,112.64927423131049
560,117.72455583078695
561,56.47385411429364
562,24.22883174962081
563,73.65765515342551
564,46.41648499722494
565,77.99891382383868
566,90.91168513837573
567,81.8628644090916
568,155.78499379505223
569,64.13556838641797
570,98.82544652906978
571,152.73246839494163
572,106.16653348360857
573,88.81787941202265
574,69.16883566101808
575,25.79329825125523
576,88.94266670697692
577,37.52616039972626
578,75.15699628269037
579,50.35171912939994
580,104.09628357440691
581,69.82006275016988
582,50.91431929469446
583,20.0
584,103.79016566474041
585,96.28544269105404
586,65.16012386185263
587,41.47245674225683
588,88.09587523830311
589,115.4532830432024
590,105.51886409210681
591,78.19622532299951
592,88.66134423001945
593,109.61986778272109
594,39.80845399475327
595,65.02421654267107
596,67.43892248009078
597,95.79153001230355
598,94.55997632439313
599,59.438230411486664
600,20.0
601,83.49323452920281
602,81.17485699846532
603,127.99284812280881
604,112.48491987134885
605,33.727375132336775
606,84.84036170655455
607,60.48530443261203
608,112.33762772946513
609,129.45991485610529
610,104.72840211395346
611,122.98647673888084
612,72.26971452601236
613,101.57148601843953
614,93.53964427500497
615,77.77216932104731
616,114.08454598745313
617,53.87544695523823
618,110.60017217374873
619,102.28131726637692
620,74.18140504959965
621,80.09943013577964
622,86.250150841265
623,101.2701042960729
624,107.08994652563352
625,79.4426569400748
626,113.24635023601043
627,114.87763787047962
628,58.08745899868095
629,98.92852534727588
630,90.47663210338507
631,62.581865472261875
632,90.25326906744691
633,71.34996458914526
634,72.39594511776772
635,85.18893339327084
636,79.02114906016894
637,63.75970989017003
638,143.6946647948235
639,68.3073082542438
640,37.76233210976434
641,99.59817267704267
642,53.34911963774963
643,41.2944007904687
644,82.88633458478506
645,94.589250442157
646,108.28180714894674
647,59.84262145036582
648,104.93507332843609
649,48.28969861069688
650,83.49539011192799
651,73.9986674834677
652,108.77247685872129
653,123.7935249085308
654,95.70058188161997
655,100.50263788139665
656,104.5663965485293
657,83.67116779537261
658,164.19458164986474
659,153.93898053282993
660,59.559646480448635
661,144.43947520859209
662,57.59126801648647
663,34.376062213783975
664,102.89143368456556
665,113.7275653568114
666,72.90064145184837
667,132.5958417096744
668,56.54268865213571
669,143.0731616586706
670,88.84740225211523
671,144.2103579353735
672,130.27609818270497
673,73.5748465226166
674,126.75339706558677
675,151.24084641649117
676,33.84379053362578
677,20.0
678,80.64668937992407
679,66.23551137559541
680,83.77433714794307
681,86.81103515296486
682,131.57103851231363
683,44.430427278088374
684,138.85478587507833
685,127.58389079937258
686,92.79807240053255
687,151.24886114243083
688,142.0312539442189
689,97.16345549384728
690,146.2433690831815
691,28.23795835018771
692,69.38192249776569
693,27.83239650924181
694,148.86870794478168
695,24.783012442809316
696,112.4848072788026
697,164.79944773924584
698,121.18435953177286
699,94.83112099960884
700,97.26514257898125
701,168.57248289280446
702,44.454480002396885
703,92.42304695470631
704,139.76168620833425
705,103.3739167347639
706,101.2408961287406
707,114.63297169049373
708,109.23655550732713
709,120.82397361839554
710,92.02658979398747
711,99.36577062936531
712,75.32867224201647
713,92.60066188252317
714,80.19240843688875
715,90.55752170469754
716,90.01732311410889
717,150.92855415768702
718,170.65069751964586
719,106.84630643271547
720,53.254087460058194
721,48.53152512447728
722,98.47163279556528
723,126.70342329831657
724,85.38250137805414
725,117.77787887747368
726,43.79575178379686
727,68.97482255890364
728,78.57063313745486
729,35.376893392718245
730,122.41641173907652
731,123.76688519372735
732,75.61801747109337
733,101.45785457986418
734,65.1684128547625
735,67.59890745481505
736,127.90075524993972
737,84.26936409313699
738,33.10645162081313
739,70.72269241273675
740,102.73847865245256
741,55.45896139645186
742,100.8339508224665
743,125.36917124830967
744,43.44123370103837
745,47.5651358436883
746,55.1150605359928
747,46.93415534435729
748,51.81645299329904
749,53.779895481482065
750,83.70753149722803
751,106.09379148157757
752,100.52346835319045
753,20.0
754,60.96265261189889
755,61.63423051178671
756,44.33806907958973
757,79.91301976181803
758,66.32211726622155
759,157.84421819591034
760,68.07163066288427
761,71.69299874887156
762,67.38182306664764
763,48.51819423716879
764,133.3095904028557
765,131.8106052117628
766,20.0
767,118.4184070093086
768,109.38365169125439
769,103.30111730013518
770,38.127945852473516
771,166.07719813990738
772,76.77194739240984
773,68.91414454226603
774,59.1247810343765
775,96.60909374172465
776,108.13892965800027
777,64.85466001650119
778,56.981834875924385
779,60.666619949200495
780,107.95358408604821
781,142.06755257887914
782,46.58483691051805
783,51.92791693630763
784,93.71679873690952
785,93.7811618071841
786,77.46192739791535
787,61.531104723164596
788,70.01735268087691
789,26.69856767114615
790,100.5386639921798
791,103.01890546108281
792,56.54280576910131
793,112.92383696678465
794,111.033695142988
795,39.240456000107805
796,89.39011651675798
797,77.87106242976097
798,97.82896293657487
799,105.0657106581509
800,118.97167303441864
801,115.53362811477183
802,83.77380745362505
803,70.87929854010181
804,30.269730862053507
805,49.10762194935232
806,85.33794660194452
807,82.43498075947882
808,95.86020712212984
809,62.58357153122425
810,54.3903820249239
811,108.79207169003055
812,107.08329169139165
813,103.49800927585322
814,101.60576611574906
815,77.4809635664727
816,131.31544831696124
817,101.12494173289446
818,39.46270577744955
819,75.12603917856954
820,35.90717703436152
821,70.52224064178401
822,86.61593520999
823,87.01591841484465
824,48.05742443012546
825,133.20195877618093
826,64.61889545604618
827,111.39522501748344
828,38.13443750525536
829,126.81510837744096
830,107.24819543023656
831,104.04111586982555
832,98.85992535808113
833,46.09095376401549
834,78.24666686542822
835,46.851846861035405
836,85.91607433010614
837,91.76407937307722
838,102.1023480798827
839,117.9773932946251
840,85.4563921786761
841,91.69742862494167
842,71.81244785729017
843,114.11283526757877
844,115.46920490869078
845,74.85066530394704
846,106.5474176730898
847,85.98401803987349
848,127.57899283405041
849,74.64742963719078
850,145.3297647857641
851,114.91271914782081
852,115.68303804166712
853,110.62774011688745
854,27.634107594032784
855,62.59631968049641
856,101.53967530519425
857,132.00446138818018
858,20.0
859,114.40640372816858
860,131.62641329570883
861,114.48591589620388
862,120.07746369100796
863,45.47433818335831
864,103.21329319803897
865,65.70993115934269
866,118.11874402624949
867,127.10720446587771
868,56.93197090904818
869,118.11177383300776
870,118.87189367614116
871,31.231767722854222
872,116.2456838344275
873,96.03132369231466
874,118.24154808051115
875,116.05307587425372
876,26.51566985477087
877,96.25029629233022
878,72.19871154700593
879,87.00291386140675
880,62.06989675797965
881,53.76812082163963
882,107.53558454981044
883,93.7448692417691
884,56.55661857494903
885,79.48153687441358
886,71.8008908157391
887,124.60836334971418
888,61.347230530484154
889,64.8463762693123
890,83.26125809827933
891,92.81571527633132
892,38.46105556257193
893,104.15948205560626
894,94.6107893737178
895,20.0
896,94.55989465954562
897,110.00405040020372
898,74.85232489645027
899,108.32307056771904
900,20.0
901,99.08380437633127
902,141.2567452035832
903,101.02624789702217
904,83.85271473198944
905,74.79361549833142
906,95.14547437663772
907,114.71018439452892
908,20.0
909,85.73381803580224
910,73.33039158091185
911,20.0
912,102.83817240201584
913,145.01731063948503
914,107.90384428574572
915,115.08640330312875
916,88.6502737653267
917,85.53521927729791
918,94.94892833248304
919,90.87010638833502
920,91.47325959973743
921,102.3260300446282
922,70.18225843584231
923,96.95194813054334
924,62.08800155942346
925,74.92993466709105
926,87.08864209830064
927,150.36111251959247
928,30.332320407462632
929,84.17840828707921
930,160.06323819916048
931,116.55463580847784
932,122.29039556141372
933,136.34567699502088
934,57.09040240469757
935,55.173261951349765
936,59.81265244493469
937,85.30496791608417
938,65.19083987339343
939,87.80554326981859
940,75.19880643827972
941,77.27962786379865
942,20.0
943,93.59724877207479
944,73.81438455765235
945,20.0
946,76.55251695705591
947,97.39894345637092
948,109.36373645046264
949,110.58498958786203
950,84.2425980043189
951,130.2743725854741
952,44.84956908217469
953,108.6460425115119
954,105.10992513223684
955,100.79659926401942
956,150.643613163898
957,114.45094298137661
958,123.29439461517146
959,95.57849896295137
960,97.0619739145187
961,105.61872517972509
962,81.63831300396278
963,100.70295711493104
964,122.13250177499448
965,119.46536490397115
966,41.383045206058625
967,106.08731445487533
968,88.88101758985906
969,115.07773148150648
970,105.93626684752473
971,59.24940416553878
972,189.28162146255397
973,153.8733260432938
974,62.18284620583627
975,70.6723579704346
976,107.81583415628361
977,20.0
978,117.71134351772626
979,66.20247696609171
980,85.11372543056561
981,54.692670497578554
982,114.85818314844971
983,92.14722235221159
984,173.99710441818883
985,91.8493589155646
986,69.25883543832805
987,50.71708389168606
988,153.54063073923592
989,93.85425223035983
990,63.17447997781258
991,32.663848083366624
992,104.04245883901282
993,53.77851639814974
994,28.46907445201373
995,100.00080287141272
996,88.90166168221047
997,88.49406889752123
998,38.62922634739646
999,71.08136016799173
1000,119.2261112767172
1001,80.33855009684805
1002,35.16375782465465
1003,91.70834568109896
1004,96.24138383037997
1005,108.28685861668303
1006,81.98440004901342
1007,107.8366680770518
1008,127.02417599923334
1009,142.8458080339728
1010,108.87525782013677
1011,131.76764938068337
1012,140.5092144523158
1013,56.14934419940961
1014,160.93664536441392
1015,84.83893296881577
1016,95.07841559041063
1017,52.858461471800595
1018,171.073528360338
1019,108.17973191720179
1020,32.71949158008451
1021,94.57392325595862
1022,161.62392784251637
1023,107.19140780165546
1024,147.95891258685134
1025,105.76073905983401
1026,66.33119564063362
1027,85.50148079451596
1028,78.96071162103017
1029,80.16879866160122
1030,95.61261256917528
1031,64.55785057945977
1032,97.9309376119289
1033,72.20657441932467
1034,83.14560569964502
1035,42.18081238224065
1036,84.87160474967557
1037,39.8977137486944
1038,42.9352927514981
1039,83.12180475648904
1040,63.458774440397306
1041,123.88254190936564
1042,97.90133108052794
1043,115.65563289836032
1044,61.495500256994546
1045,84.87754292207636
1046,149.95289674229548
1047,91.3163041189661
1048,44.192621905601264
1049,94.99277610223962
1050,80.61772393044026
1051,84.33468799302769
1052,59.340091912944644
1053,107.1968991530366
1054,99.82022505011432
1055,54.947180893496586
1056,165.4932247740607
1057,60.42702761413041
1058,155.8378602782401
1059,68.57902587661312
1060,32.184025685729125
1061,47.04187577706282
1062,67.15020783017408
1063,62.70249216651345
1064,93.15015602175338
1065,107.21883266267832
1066,75.43848941880813
1067,68.59037274390037
1068,84.55228594182844
1069,94.5782847653756
1070,135.2146640374705
1071,35.792834057364615
1072,83.57680378472276
1073,108.51009989845453
1074,79.41134335104562
1075,153.54222482142026
1076,59.79995820307077
1077,75.30616626271508
1078,65.03416474505771
1079,39.701084775117316
1080,35.54159997347877
1081,125.50928391348288
1082,73.80977252221086
1083,57.031930760192864
1084,77.13055128496424
1085,151.2823738714348
1086,173.46602780208065
1087,41.15433428689982
1088,108.24757317659345
1089,71.36276924689791
1090,61.1377431797348
1091,87.88321151185377
1092,99.5169412340594
1093,109.1362089951958
1094,147.46616992120804
1095,51.15436823815863
1096,111.2138054848474
1097,34.589115004124565
1098,75.09900820854165
1099,81.19363281062265
1100,131.31675676962334
1101,92.91453905907618
1102,59.60294292968991
1103,95.59215632962399
1104,61.00361478552047
1105,89.20278190697414
1106,80.74674243108849
1107,93.17240705044566
1108,43.88400983620143
1109,27.434704925476467
1110,54.49416458540108
1111,150.12299947110748
1112,80.58308799398489
1113,70.05735640789837
1114,113.81316113132846
1115,31.12044741837616
1116,111.23370496302171
1117,72.56474472484386
1118,167.1044879688988
1119,128.81307014991307
1120,93.5996881816782
1121,108.85051937029027
1122,70.91620189078265
1123,67.73922010816854
1124,73.93361175299754
1125,151.1399729851857
1126,50.53309254196328
1127,71.41927511415727
1128,86.24239651702345
1129,106.43070810235241
1130,88.5447413352392
1131,81.41433396843959
1132,83.0412936020285
1133,48.01131651299086
1134,70.9717979676498
1135,75.76798420401447
1136,122.60178556370076
1137,121.76767758610515
1138,111.22392496160876
1139,52.13074855717607
1140,86.45635084653172
1141,90.63912634955383
1142,118.54543589885478
1143,97.63830657667344
1144,130.1313079326033
1145,32.66405800999306
1146,91.85591811465322
1147,82.372593848408
1148,63.20406079237986
1149,62.94189908415336
1150,65.60545299650231
1151,75.51432848845047
1152,118.96808048503517
1153,46.914748644519655
1154,69.74181340367159
1155,162.06186114557258
1156,103.97056761332206
1157,71.64104982745398
1158,46.094194624077794
1159,51.78526001683352
1160,98.67915115322481
1161,119.31667036946979
1162,20.0
1163,87.5099124322769
1164,98.61792217135118
1165,75.86189078174952
1166,73.84498073302076
1167,81.58523398907977
1168,78.60681605322222
1169,96.77088627056011
1170,48.84453136636283
1171,81.17782788023959
1172,88.48547408370149
1173,163.93014779188752
1174,79.55023735682195
1175,99.73795648551558
1176,125.026990285131
1177,89.84116015853219
1178,20.0
1179,117.14088285354573
1180,20.0
1181,99.5019703356417
1182,43.41469933712477
1183,51.213583425125506
1184,126.71957706451636
1185,106.8659425778271
1186,50.44918954983797
1187,105.42448324449398
1188,39.24493264859222
1189,137.86431304345004
1190,101.07339702548515
1191,88.03896890110484
1192,108.39720222571873
1193,81.65911708525702
1194,117.09406796161775
1195,107.95970370348658
1196,80.47615951205711
1197,114.52135876920951
1198,89.4502114055964
1199,94.66656956411687
1200,34.775869635199456
1201,66.07735522192499
1202,87.84840482743252
1203,72.24202889321589
1204,59.45539960649441
1205,89.53904766577172
1206,63.07685179772869
1207,65.57440783540957
1208,116.88973979617491
1209,21.914619942067134
1210,76.90788402796542
1211,40.14301131602768
1212,95.22727354269976
1213,76.77972348580609
1214,162.40844520800565
1215,103.64333988984825
1216,77.66392794564155
1217,85.99775282564029
1218,128.983556362986
1219,114.14594574093812
1220,69.06009229680477
1221,83.78103711465545
1222,135.72035937682108
1223,26.095000681612518
1224,66.13325653209755
1225,107.08954875393141
1226,55.566407332979956
1227,63.17462071352814
1228,139.3873638891996
1229,99.54418076699447
1230,90.43290200158076
1231,110.3463267529434
1232,115.65807651504254
1233,118.29853229416881
1234,82.44325028252801
1235,107.88402977528
1236,103.31215611105607
1237,70.34082487592607
1238,95.94972734069499
1239,36.21477248498074
1240,90.99779577467248
1241,78.76570506938614
1242,93.59253540284237
1243,45.2612993400113
1244,131.17036788545374
1245,97.07293213899241
1246,98.9144833670117
1247,122.62097272319299
1248,76.835358527258
1249,119.96864961490957
1250,87.91492966096347
1251,88.30417332127652
1252,161.5616243347588
1253,112.73484321363982
1254,87.22428153591378
1255,73.61709499274647
1256,38.78453892294702
1257,71.34201566977472
1258,72.70868901030596
1259,169.75058258935962
1260,99.27950624133155
1261,154.479816195843
1262,96.86319886857626
1263,140.81858125855285
1264,133.93479488650965
1265,61.66784365186297
1266,104.7811699663539
1267,97.7392069644984
1268,57.87737120694588
1269,132.55778134519582
1270,79.84000440226836
1271,72.11441941646302
1272,59.03071612593678
1273,87.0688841802754
1274,74.87235936463483
1275,134.70031829992965
1276,20.0
1277,93.21164217233846
1278,84.81309132432729
1279,20.0
1280,44.70252925141713
1281,75.71210522521119
1282,128.94607138277405
1283,75.96721461481815
1284,29.747248822597157
1285,117.05147330514323
1286,25.690604538755984
1287,58.93818486408698
1288,120.8308905813515
1289,101.25896084672317
1290,58.163114146238186
1291,20.0
1292,103.52807488372332
1293,109.36255764858448
1294,94.71604264092402
1295,43.131862530859166
1296,88.46837038315918
1297,20.0
1298,123.78836032207248
1299,68.76363466274704
1300,68.02683943227014
1301,40.68276610047992
1302,20.1458621229863
1303,191.0572040435585
1304,106.85930962386911
1305,32.04854016044737
1306,93.29557291590089
1307,91.82085529059326
1308,23.001475115847867
1309,83.27635224288238
1310,111.6114660979984
1311,112.38436635195282
1312,32.43453478249219
1313,111.19390803392989
1314,118.34709564858555
1315,52.51990932159061
1316,61.55267867109909
1317,122.17124841266319
1318,128.67154325283565
1319,109.00196941845418
1320,71.71619912514252
1321,110.43637631456097
1322,31.86867248173025
1323,92.03234052467606
1324,68.01021591599891
1325,118.66402529045843
1326,100.05217131340487
1327,92.72609828046077
1328,85.1313179726954
1329,87.77940820863054
1330,66.71096040995162
1331,120.86892879463025
1332,142.85284898549955
1333,76.06392320614907
1334,134.54958009880983
1335,61.343130119349254
1336,90.24811150739005
1337,116.91949027305134
1338,20.0
1339,88.36579739534076
1340,83.62397718760882
1341,121.46240591734258
1342,99.25267457696387
1343,39.75730828064043
1344,111.78662646345697
1345,135.92283143628296
1346,45.566796987917876
1347,100.45472932391559
1348,50.78532068371992
1349,134.4518905553668
1350,48.34507698847354
1351,161.60083654043495
1352,89.80229614846378
1353,120.72122500049954
1354,46.38076185509091
1355,58.12204245759393
1356,117.69814011802261
1357,149.74175454057826
1358,111.52370861470132
1359,108.83511637287634
1360,156.77395901979452
1361,107.99220103560278
1362,52.10651559497211
1363,122.2394649398781
1364,141.58532334429626
1365,118.23153186163299
1366,108.61092890478768
1367,86.86066264904733
1368,108.20762007081802
1369,105.93659115317553
1370,53.565248557446964
1371,46.59126335964669
1372,89.32822852243024
1373,66.33086517863855
1374,90.15430190166617
1375,168.98279497473595
