,value
204,73.43133829143366
205,60.70514070728805
206,61.631589779000564
207,77.92170397219084
208,47.778565038648054
209,57.56758402699457
210,59.3087186935456
211,70.08094051187692
212,58.259747185127
213,61.915659403827476
214,62.6744542352811
215,62.47017166643205
216,59.435626006420975
217,60.25412165406872
218,66.33714215168851
219,55.0533845107815
220,45.68217855356602
221,70.52435165997036
222,65.86868626316691
223,38.618900784114196
224,65.06121040704785
225,61.76960140267871
226,74.43669120150187
227,56.66891558989097
228,64.95312383972112
229,71.51108172131022
230,65.95543445280484
231,64.36916777792133
232,76.386348296066
233,52.58623589795819
234,56.76572654424346
235,62.40122313995269
236,51.41947441862886
237,45.239158266972765
238,53.603807924614195
239,39.037514434326
240,60.56540559632612
241,82.17993214337227
242,64.03628319537371
243,41.60513704736657
244,56.12800374486814
245,52.37181029583499
246,66.07928208218486
247,70.87423949716553
248,55.07061654685802
249,72.18020270864378
250,57.400832715686505
251,74.88935737399075
252,59.1619241933707
253,61.36430893257912
254,63.8518908889222
255,41.82737301067159
256,68.18526188360099
257,70.68179257724216
258,47.29931806346836
259,67.41153879404328
260,50.82923501674897
261,54.850659601384294
262,48.87151801006127
263,72.16879328575328
264,78.76967511052115
265,54.45335174367503
266,58.23705311150985
267,65.59887310941069
268,48.59804063394239
269,47.52053627598343
270,65.13770263160548
271,64.84614608561901
272,54.2905567007103
273,52.85052770675493
274,63.71293396489489
275,58.32286539031137
276,74.20118944400704
277,68.35247478673551
278,54.890896295821506
279,54.13421699266331
280,63.7622969083029
281,51.89442793624808
282,65.93216734371633
283,65.2777955527195
284,77.86856640100922
285,83.40196794919534
286,68.67535290061957
287,52.71088143304233
288,43.84296243948593
289,52.58813433248646
290,79.63402695871832
291,56.129573326830474
292,52.702628509097195
293,73.07759359437716
294,67.618971437579
295,64.21072301534939
296,58.53785584444486
297,52.557341228030296
298,50.6225684418234
299,55.79582329605246
300,59.83577630406826
301,70.65872626372499
302,53.080914451575005
303,73.2577985618854
304,62.1881073003594
305,66.32168558814207
306,78.84492895292888
307,72.87214186899439
308,58.96704251677783
309,70.55992876491035
310,53.10348129070027
311,68.32703331794092
312,42.043582880176345
313,78.28082561373685
314,55.38083027356353
315,50.540154767590806
316,57.356959041782375
317,70.9323479200511
318,71.8268077735977
319,54.54732329408388
320,62.168520790034115
321,62.627235158457
322,66.92745787446114
323,66.47269895540344
324,51.91318688140427
325,50.79307530355749
326,60.72968899593176
327,56.650345971206896
328,61.071134141136426
329,52.1185888756492
330,53.229517685506806
331,56.28066272155391
332,65.40022081486478
333,64.04766313689578
334,55.277576956621274
335,66.73156183540759
336,72.04433138849492
337,47.97434524942256
338,56.24177627228858
339,54.29192018753178
340,77.8826417861964
341,72.65922707437343
342,43.05325461867641
343,48.84886057720662
344,73.43317837206277
345,59.80931199500248
346,55.652169257230504
347,59.247543997230785
348,54.35132792915002
349,66.70879701549546
350,50.7944036835903
351,70.0657476804488
352,82.49306736841916
353,54.10833572590676
354,72.92885646234433
355,61.230033640360745
356,47.95847957805826
357,69.75021863500918
358,67.66088768636983
359,64.41037903394266
360,45.460831192373945
361,66.39818077280879
362,51.04470813827834
363,57.70881055860972
364,66.41859766250563
365,80.66306582229885
366,50.26450227801884
367,62.24767811104851
368,49.7382435208532
369,76.02369978155234
370,52.322329437349445
371,44.99307556540403
372,79.59706199556352
373,55.67341018620663
374,67.00004619532498
375,68.58033436667884
376,58.57270995256326
377,69.60184617903141
378,51.098250342472696
379,65.3684925328055
380,60.946192225193606
381,51.79490775444371
382,59.30753287469044
383,67.69158206053253
384,71.35406972894768
385,56.34217506194691
386,81.32957194497631
387,64.76708300934519
388,64.73840560498778
389,58.72993429297035
390,61.905528765958245
391,63.93331122162394
392,49.25347149860404
393,71.3616393560888
394,48.1018581014653
395,60.95703797547692
396,76.61192315844501
397,57.974609427548835
398,65.5405205937919
399,54.49506339327239
400,71.44980889774092
401,72.6191934162818
402,70.96886978354124
403,68.75999865258781
404,73.0030589775241
405,56.99398973251379
406,69.1035590808395
407,76.25800133840505
408,76.02959815049415
409,71.86709240564946
410,83.04122315925204
411,70.55661498835855
412,73.19387367016306
413,57.20819129671861
414,64.12679455459316
415,62.64723993226509
416,65.81845852078372
417,57.65618098477382
418,75.06387574715387
419,79.49249759102219
420,49.96420847011617
421,57.69858100904358
422,42.76815153958097
423,70.5331308951722
424,61.666299962472934
425,59.89815786188879
426,53.23061679129126
427,53.958008454884066
428,66.50106282016068
429,68.24619569562569
430,60.67176692067004
431,71.2278015730083
432,50.18171915022624
433,48.761804606704295
434,64.09288314645981
435,55.070564679979725
436,67.69748521813162
437,70.9717805784684
438,73.45733924200758
439,56.32230004186202
440,57.02550099477968
441,68.17146324748384
442,64.70233521322511
443,45.993071476850574
444,61.102300706237735
445,62.446690223197315
446,61.371749879435185
447,78.64665851647969
448,65.17358022335563
449,55.25395829311551
450,51.085924675929455
451,61.400213509665676
452,56.34496926454228
453,36.99506509193665
454,63.17770780786985
455,68.4007262305088
456,61.62565792758447
457,72.75957071922552
458,73.22187648157893
459,50.63398461461334
460,70.46453279121543
461,78.4149746915518
462,76.92997009382756
463,55.56447348645654
464,47.07916377575741
465,63.30813713873562
466,57.83156883299994
467,80.48960905063994
468,57.375219244148944
469,71.03215844620652
470,25.584548211563373
471,72.35386051092512
472,70.82374138786604
473,60.97212046057102
474,67.25700707536052
475,64.20875131498036
476,65.66284981084175
477,46.921252935815446
478,56.70257969978342
479,67.68818377075979
480,67.15615624605833
481,57.764489688244545
482,66.29498107554502
483,60.54462498794831
484,51.23011861230748
485,67.39583989969069
486,51.88839673703085
487,59.71797408415133
488,50.93926114881914
489,67.04968931338001
490,62.52092082905299
491,65.68346755217026
492,58.72630457001772
493,44.52969894020219
494,64.71631643325375
495,53.17244252948689
496,78.483337603683
497,65.74241676912894
498,49.85574351394044
499,70.15705573484884
500,77.74710309042923
501,62.12258805450771
502,58.893056336431584
503,45.08884750975427
504,54.87726538031504
505,68.33105430834158
506,81.75495487920107
507,63.93115449848122
508,76.9881309164609
509,44.07515359326607
510,57.80488458008
511,58.425716279452445
512,52.14736567147899
513,72.36948423906567
514,60.28270592056368
515,80.45766426533565
516,59.01454563611965
517,61.61271003243928
518,66.03184225429943
519,62.356041448800205
520,50.553530421962
521,54.77279544119165
522,48.626037966446304
523,69.58585995216131
524,52.115797337502734
525,83.83962911487956
526,67.91812967605624
527,76.48992527068921
528,57.14398883631035
529,75.47855778308664
530,71.24661968027371
531,61.28054383582795
532,63.16232778225126
533,51.54848977463975
534,60.070858775782106
535,53.03250108823107
536,69.85256539503283
537,67.70089939578651
538,78.96929846508769
539,56.641936742298384
540,73.76749927982661
541,67.84547919185498
542,53.2790682735823
543,77.8808817914252
544,84.62594447225933
545,55.184528223051885
546,60.09017731314842
547,70.14089272113627
548,39.36542802386673
549,81.4965389348026
550,54.51760126356247
551,52.46130590192381
552,40.92797833277161
553,67.39559200960504
554,59.80021298639759
555,65.07547655664506
556,75.49088747785997
557,65.10482998416215
558,53.699799745243254
559,58.67914812284346
560,56.920077366709386
561,75.47266933117004
562,74.35946415888257
563,65.38143422217232
564,76.82494317683108
565,57.06674354758286
566,47.52231791853891
567,66.29121773974515
568,45.40001117224975
569,67.16533125591504
570,46.79094264393928
571,74.77841262759183
572,56.506936719289385
573,67.09132887213705
574,50.47951224680979
575,63.9970727650396
576,61.007849900722185
577,52.800862383637494
578,53.45064545250933
579,69.89148116258899
580,63.13674643385012
581,51.04859825687935
582,67.58797477622407
583,67.53797334118771
584,64.57765703104343
585,63.13130161672144
586,49.612381092490395
587,85.5850047200725
588,42.676662348352025
589,61.656487891988924
590,85.89439553838623
591,75.28507557410397
592,74.11356611933887
593,67.13822646172405
594,64.7428457952323
595,62.49334335200766
596,55.99213510923834
597,68.84362657305337
598,53.2577086399338
599,63.82627685716359
600,66.67559348152058
601,66.4611469735139
602,65.84280501594155
603,53.12186771737826
604,79.06696190443175
605,58.00046776483055
606,56.26520474099375
607,64.7343521870499
608,56.83416576126968
609,58.18886030933421
610,78.8664589396031
611,69.84474037659197
612,44.39496555356439
613,58.41001714210659
614,47.47713199575962
615,66.24555347178816
616,60.85986432733971
617,53.548094865478504
618,66.1473496028971
619,67.4013940316091
620,65.09089926950507
621,67.54641667666839
622,53.508195740335324
623,55.80153194886761
624,74.10447877419466
625,75.139421263777
626,74.58355997767296
627,70.01281058566752
628,66.0237530160069
629,61.009339946577455
630,57.63711963292961
631,70.06111256560094
632,60.465128009569646
633,56.22927323455625
634,56.172429181457076
635,49.8618888219406
636,70.7095324442209
637,61.22210217959351
638,69.15580540074296
639,74.87295013109483
640,63.39892917093643
641,74.39929546007089
642,58.876111134329435
643,56.601704282180634
644,60.4907815339192
645,59.64223236164203
646,52.69322970609187
647,62.06727366625731
648,68.73718130141992
649,74.31695267253139
650,65.41428969092065
651,60.11375540473483
652,36.56982166333813
653,46.74690409312327
654,57.38490838861685
655,51.3681026991974
656,60.86750342059832
657,68.7572382566411
658,68.62238069853007
659,65.10244637197763
660,68.92335770382209
661,62.35962171572154
662,50.917600194361626
663,60.75100937987189
664,56.67178616669725
665,56.62590149604261
666,74.89143528586413
667,63.68532560807451
668,62.307015866448516
669,51.53514797207992
670,58.50553371162807
671,71.8506204285424
672,48.180871587141645
673,58.802869704645005
674,72.10859015705452
675,61.51517527240265
676,70.2243521262218
677,74.31142547117362
678,63.35927898297497
679,53.691680015175734
680,49.13876675429637
681,49.01734361099772
682,69.33647876631171
683,56.908179432503125
684,62.31614875907815
685,56.316741871048194
686,66.26458186546941
687,70.22144622997209
688,62.32542643400256
689,83.8750922156949
690,64.92153775230916
691,54.17036981850218
692,49.753969408770544
693,48.30685990308136
694,84.92943380576855
695,59.92050350826201
696,54.572143206629406
697,69.65567547817989
698,68.86055581072377
699,72.03329134746774
700,67.85618559034054
701,76.36946738799074
702,52.818095061525526
703,84.02398232238733
704,52.61392836699661
705,62.446811048328286
706,68.51621548460186
707,73.64434702709768
708,64.22008490729871
709,66.88933066219627
710,56.80871141309557
711,78.61171465391182
712,54.85345079290887
713,53.27469331211445
714,58.514794947085534
715,53.09931267947526
716,54.110375947384874
717,65.01412502517043
718,49.419081726183826
719,58.349255991101785
720,65.2723470468855
721,59.44057137395704
722,73.31584033472066
723,54.937004809417594
724,68.32170986614165
725,59.84212357133269
726,70.45799128660917
727,66.56679205704552
728,71.7294898586885
729,54.72424716968193
730,74.21573198372722
731,67.1108225777571
732,74.22092180920906
733,65.604039230988
734,56.47980097432385
735,53.83187005868646
736,67.7904848074496
737,56.720944539305876
738,60.045254263334066
739,59.77193625709231
740,70.39579481241094
741,64.698665981223
742,80.61140079472503
743,64.97250665254835
744,60.651260724597115
745,53.851456842115674
746,73.81567491633652
747,65.51663956071286
748,72.292949145032
749,63.42953906986135
750,58.86922532460789
751,56.379225333252414
752,71.7761510526629
753,49.2055774165069
754,69.01857994225178
755,70.79791224607493
756,77.13848595661143
757,55.667528528526674
758,61.41455347397016
759,35.17093930951637
760,77.17758062228998
761,37.97624703416794
762,74.49440845049122
763,72.77314467856982
764,50.924814380994576
765,53.81193754048962
766,70.0826929429911
767,74.83821313644151
768,65.96381133253077
769,45.60429193455927
770,46.725006115537795
771,56.686744550468774
772,63.533055713959946
773,63.678576875688904
774,57.793800177877074
775,59.807512242246375
776,50.7985173392081
777,46.61411184965929
778,69.28965815948877
779,55.05334344918393
780,63.46196489510747
781,67.58934226899666
782,47.50944545046352
783,49.10362447197035
784,63.40701591568037
785,51.214879961250624
786,49.736360355575414
787,73.90518752915314
788,52.8917264086953
789,70.61586480480182
790,48.97918257839834
791,75.55465550189828
792,65.61206500246278
793,49.25415064622577
794,64.3611766556762
795,64.09402082136812
796,54.41795680457668
797,85.66860130387107
798,63.42416605814199
799,43.89976729837538
800,57.893246907102906
801,45.45456827631801
802,67.61450695932324
803,61.39126911796256
804,60.64898966191224
805,90.34302444674132
806,61.920107534554106
807,73.52305171949376
808,67.38404495614768
809,55.36599657978616
810,68.78724959818067
811,89.83829597472014
812,64.1649106033828
813,69.59426392459439
814,58.36249110520566
815,51.69826824269702
816,72.42649046394051
817,69.41031392190091
818,79.04792653907042
819,65.0334159377587
820,63.2470447663218
821,56.65695475290985
822,66.69508657147213
823,57.77527223124214
824,53.666212856206045
825,57.866160722095955
826,73.08958831182203
827,58.44369187076673
828,88.37849307843386
829,65.39303079817526
830,53.93194275571142
831,77.80916990046799
832,67.62286909745303
833,62.53623816549182
834,58.366325996617675
835,64.81047283783282
836,48.24226071049465
837,52.71434395374205
838,56.93674957593957
839,44.38751958924199
840,75.13709509860402
841,69.95863667479742
842,74.14947281898719
843,49.479303620481204
844,66.55861929737826
845,54.6091187045007
846,62.747595701730916
847,47.97427662706946
848,63.0430548117255
849,61.32032758778741
850,76.57517344893331
851,53.14001208379662
852,50.93789922815233
853,55.051832281180296
854,68.218544566835
855,62.2992109981252
856,72.94602021322669
857,40.467307472012415
858,59.34874446869935
859,73.82041236991734
860,66.09757616638078
861,62.18114288453991
862,67.80124627555702
863,66.7663925694369
864,65.33508758700708
865,59.3861655446135
866,53.69390216843869
867,61.775231369381714
868,73.42270773031534
869,68.01580391119455
870,62.74682853906886
871,73.89892850347891
872,75.5990577109007
873,66.78482611499507
874,58.03501239254445
875,72.08236710910468
876,55.955814862304706
877,48.248515950036364
878,53.78959134802701
879,66.0416585826308
880,71.054274600752
881,51.00097132474508
882,60.82715848187885
883,71.2081659155389
884,65.99357848222198
885,55.36174810516207
886,46.75985453485112
887,73.67504803362664
888,76.94644638266368
889,67.22221839417139
890,62.636627182353614
891,74.73576288081699
892,50.41522999390145
893,74.5789353819448
894,61.64953562073555
895,66.64571792951598
896,54.05502816294833
897,59.522600876386285
898,61.283363641680324
899,69.44105981160315
900,68.39936961159871
901,51.00928739200563
902,62.48209615712134
903,54.1117855248945
904,61.103340126151366
905,62.17790434960069
906,41.80918592986598
907,71.58719668208411
908,73.93336677489312
909,67.48947221341675
910,55.0976695068229
911,63.838719133934106
912,56.96933492833167
913,69.2729032589236
914,74.14780533699133
915,61.374515034673934
916,82.70339560319815
917,44.49802988292937
918,55.89972045376664
919,48.97757693883263
920,79.06243934351352
921,73.96969441146877
922,58.49501877554444
923,68.41596815091299
924,57.80463838409937
925,59.1853743969083
926,66.46965352938979
927,71.56908221529963
928,51.55357508729279
929,37.37378843956567
930,70.2957866990665
931,62.63760164133069
932,55.77003247675211
933,48.30666750919609
934,51.847649688594245
935,65.47586129223454
936,46.499430453959846
937,69.03182419875242
938,78.19098150586416
939,53.583421687480026
940,66.19196161097953
941,67.69890598157124
942,66.19650303860328
943,52.43575665226416
944,50.93741893533736
945,75.45168353906209
946,60.42949009293809
947,71.1787698040394
948,73.77470936916042
949,44.493779428250164
950,74.09856367254021
951,66.74744493994208
952,66.88911953144657
953,65.77638289855254
954,71.01644033747667
955,63.64582260516749
956,70.15960325469345
957,54.02511443248799
958,57.97238092648617
959,54.962475479817186
960,73.83115950002883
961,63.088709547800725
962,67.50738547492206
963,54.40821279622385
964,64.44033554166919
965,72.98043316327707
966,64.82246113292295
967,52.30510652771331
968,58.64938375371749
969,51.18837576802811
970,72.36718660089718
971,78.30319807486273
972,58.54079837502803
973,67.04485935176123
974,58.43686831957608
975,57.29595370227007
976,69.21303740671259
977,61.18168187545962
978,70.85225872213094
979,73.71645682053838
980,59.4657461209069
981,61.7232951701931
982,88.10029061456052
983,79.61092467089651
984,73.23537320685824
985,77.59483661071623
986,66.97463925832285
987,35.456315871706394
988,63.95667918596139
989,78.51117204684707
990,43.40001178917835
991,63.027097220753134
992,58.15851026745026
993,75.26661548456566
994,86.77501788118934
995,61.143387733398406
996,64.2339060370882
997,65.24758742292629
998,64.19083935981685
999,52.02617488382795
1000,74.43504391501145
1001,54.915823476559154
1002,58.59059395314479
1003,64.53339163984455
1004,57.09572774535879
1005,61.57958821083328
1006,61.37622367329224
1007,66.24164498251139
1008,63.98048434776738
1009,62.73313143760658
1010,50.93294425251736
1011,46.232945294387186
1012,58.746430927705994
1013,44.99471919111291
1014,57.03426691265541
1015,52.09004939588851
1016,57.434768213224686
1017,72.09406930025285
1018,43.92571035750173
1019,43.666663383987725
1020,42.286666819190245
1021,49.588537728159636
1022,58.28254498911886
1023,65.92535253354583
1024,51.4625449379037
1025,59.56165069153137
1026,66.88871711647408
1027,55.47691726393087
1028,53.01170931345996
1029,50.94896876787307
1030,60.31744931196064
1031,59.79143598401024
1032,61.994362667072565
1033,72.29871127319305
1034,82.29829321979612
1035,50.251348806312194
1036,76.52878574046787
1037,57.436151647045065
1038,56.401018062307855
1039,62.23782621760781
1040,55.42924220431802
1041,57.738634262551436
1042,70.04173809664185
1043,48.42414414331488
1044,60.22030302141564
1045,48.88654570532954
1046,65.98073939235938
1047,78.92297872828391
1048,56.1337454126859
1049,71.80353669766518
1050,87.6029645338432
1051,72.83203325893122
1052,67.08621523543502
1053,68.10538492481946
1054,74.49709360641933
1055,64.76960302916928
1056,61.53617040998429
1057,67.51257759638581
1058,53.05322412568205
1059,83.383465833762
1060,70.7830119640466
1061,51.47117725585084
1062,57.293127955690636
1063,55.42567013092763
1064,62.73666352304336
1065,56.23398499084246
1066,59.426733830837364
1067,57.60984653310813
1068,55.757910669428334
1069,60.95616839516612
1070,56.81332913996417
1071,42.82592143846478
1072,70.01787203463383
1073,49.11669917842783
1074,57.54057033072591
1075,45.09183510620562
1076,55.56981270923881
1077,69.3773338574955
1078,61.25436249697638
1079,64.92060569312298
1080,57.35739782864646
1081,57.827902507124755
1082,65.21244377276881
1083,51.32133590749789
1084,52.74340387682582
1085,75.08284182879984
1086,68.28856483598803
1087,61.145203380195596
1088,71.3902716692912
1089,55.32647359395956
1090,72.6476083875984
1091,53.77678616615451
1092,66.270749420738
1093,57.740983803009726
1094,78.51554227912945
1095,58.73081054782547
1096,49.510876263910376
1097,59.553095132177354
1098,52.107871503545354
1099,60.499227822491456
1100,40.29926122874228
1101,80.77775056552728
1102,56.973601450558064
1103,59.310289004662145
1104,64.75177551991135
1105,69.56282269256684
1106,54.78162124874918
1107,66.18404696661153
1108,52.930640539701116
1109,55.67899565474909
1110,86.13931719551954
1111,43.26893124401285
1112,64.97268917128493
1113,64.43759539376968
1114,80.19505010021253
1115,61.76792209267651
1116,75.24277394417975
1117,69.61482695520286
1118,69.66775478235267
1119,51.1709705156382
1120,59.10109125708014
1121,53.095903522979455
1122,55.19896217158019
1123,68.28661203742331
1124,80.30942201954022
1125,56.724702649506256
1126,62.51690300130334
1127,81.67513190387724
1128,59.68907421798186
1129,49.593731230031224
1130,54.82262385156086
1131,41.08764652963032
1132,68.04547788112956
1133,67.29292608839316
1134,57.440864864373324
1135,57.29392776692208
1136,65.72460695392238
1137,52.94539031888698
1138,56.773263784154885
1139,58.54883718775402
1140,67.28779062694899
1141,61.187584568043135
1142,53.66607125618336
1143,69.34104102255286
1144,51.536008642737144
1145,57.28661886025049
1146,56.18566206823957
1147,54.01520099352768
1148,47.833781676355684
1149,74.32660296268713
1150,66.46904662170401
1151,49.725762036724376
1152,47.3401233465038
1153,64.03728798462099
1154,58.77561061368197
1155,58.307554749188185
1156,51.65032759314887
1157,56.73127627687475
1158,70.12192577295724
1159,66.07840029966661
1160,72.3517868308999
1161,59.46850122430592
1162,59.098585161843815
1163,57.918353031690984
1164,62.93140556072569
1165,60.77151554047248
1166,80.22690392893924
1167,55.634218775952355
1168,74.58060146318259
1169,33.534746389750005
1170,45.67092466176316
1171,68.23618274612522
1172,71.8302444206226
1173,62.38927705616061
1174,63.74778207608498
1175,65.19869878784093
1176,54.8019626112744
1177,67.08344473928554
1178,72.33490156647301
1179,43.338781139814245
1180,57.00473402269979
1181,52.21534929564848
1182,60.159731764624205
1183,73.6499876936111
1184,64.25595801494865
1185,57.47440124845563
1186,55.3039902023821
1187,50.76846452013743
1188,60.16288260835972
1189,76.43600501091223
1190,65.88617979092281
1191,66.33687564641436
1192,76.95377525516375
1193,61.8375011759455
1194,64.6212522691752
1195,79.30906846579421
1196,63.40839355755574
1197,50.862825111792574
1198,61.816084749247956
1199,74.58768823877219
1200,68.72854291861007
1201,70.46358022316701
1202,69.64663133031227
1203,32.765213029649885
1204,55.3634537155201
1205,64.33311415672478
1206,60.06144086730494
1207,45.39921788984567
1208,63.145793166672476
1209,62.70396937013023
1210,61.257112603487506
1211,54.1263446468016
1212,50.43822972792087
1213,48.33636170804192
1214,81.58163759516046
1215,54.62912654420308
1216,53.631545879112494
1217,58.84940041662263
1218,47.94020032039192
1219,51.09150653609124
1220,59.25667146178704
1221,73.0745545372254
1222,52.330929552207195
1223,72.0480387446799
1224,68.20582799388407
1225,63.53976219300713
1226,56.44373679356775
1227,63.74446633467282
1228,65.66386436294334
1229,74.75232994652407
1230,89.36164027374807
1231,71.02627004401904
1232,72.04149716212873
1233,69.61676148638674
1234,69.239990488117
1235,79.23033954120605
1236,68.51355166284029
1237,48.85176397495245
1238,62.990070587483515
1239,62.53532681267122
1240,63.31056390871124
1241,65.45395554153423
1242,75.18056403518108
1243,60.31641361898531
1244,42.77067151461405
1245,45.87974847986639
1246,66.91832490749232
1247,79.53646543416421
1248,61.08448743568895
1249,54.21640795689752
1250,48.76918701383798
1251,55.390717630810045
1252,53.39453553208214
1253,78.4484761141452
1254,69.26557743106088
1255,65.08410384346249
1256,65.31351933731622
1257,77.51801946996594
1258,56.008170695553375
1259,52.59205705656906
1260,65.96287760411079
1261,74.37167276685408
1262,75.71708240194496
1263,55.12452680510779
1264,57.304011815559186
1265,71.59852108759101
1266,43.02472794682831
1267,53.595871894887395
1268,61.813377720591205
1269,74.35220847767874
1270,57.3488892010573
1271,61.51989082217125
1272,58.60721885347113
1273,73.21035095575542
1274,61.9992031459037
1275,55.70778108871712
1276,71.46909041013501
1277,72.78111793384453
1278,70.50243822576218
1279,74.89201643385435
1280,63.20402505033532
1281,81.61187093215861
1282,46.81240571103836
1283,54.97202239202595
1284,70.09278304479491
1285,74.63946490850515
1286,69.84684263365754
1287,54.78172100888679
1288,63.818457047501134
1289,63.29468276806869
1290,78.93406674945892
1291,74.27519178187148
1292,70.05345225915877
1293,54.4175600653696
1294,57.29600643133748
1295,69.57352358871077
1296,61.51951333233642
1297,55.616751455160134
1298,50.17828664666413
1299,61.350122716436545
1300,72.42562034486366
1301,69.05367689946118
1302,51.89028782039192
1303,57.95460405089249
1304,57.301980338928075
1305,61.13932790999137
1306,53.89985557324664
1307,72.01799940983685
1308,74.85296630338345
1309,67.6345530662754
1310,69.63605034472079
1311,58.751448058836466
1312,59.29522834563371
1313,48.54152750238061
1314,70.95672309641047
1315,60.517918680231126
1316,62.369275677005554
1317,58.7143184047376
1318,32.8923262715276
1319,63.049147467350906
1320,70.00821948304201
1321,49.086683628549835
1322,28.412200181070617
1323,57.18647337492137
1324,61.933756202569846
1325,73.75607182137756
1326,52.99073510039907
1327,65.60850328723578
1328,71.66971541304771
1329,53.764905765292404
1330,31.91877386172444
1331,64.52276139828008
1332,66.91522469324298
1333,65.9513508197208
1334,55.08363068006123
1335,74.27922431385662
1336,66.12237439325118
1337,60.060553204291956
1338,47.5522703224395
1339,57.36143350912636
1340,53.46555683639486
1341,68.27558018934518
1342,55.40549856047914
1343,56.6303024253548
1344,61.407908840548906
1345,64.34822536741162
1346,53.74716492282925
1347,70.04976495516031
1348,76.6808821838952
1349,49.840662301881835
1350,62.121888941862316
1351,63.669912082184375
1352,55.30115140060399
1353,54.75082037889003
1354,70.88053179558685
1355,59.00138794585835
1356,72.6292575688104
1357,53.224194433437624
1358,56.251875133901024
1359,87.57894415478509
1360,66.71452658678642
1361,55.415610128268575
1362,68.25263650486394
1363,42.00344490621918
1364,52.06640296492954
